,Unnamed: 0.1,Unnamed: 0,yelp_id,Name,image_url,business_status,url,display_phone,user_ratings_total,category,rating,photos,price_level,hours,Latitude,Longitude,hour_type,Address,google_id,business_hours,business_hours_text,Name + Address,second_best_match,second_best_score,hours_open,main_category
1294,2540,933,7rqjvNnA-szxk4zsn5R9dg,Wendy's,https://s3-media4.fl.yelpcdn.com/bphoto/d2IyiqSTyB1fOICDuA7w4g/o.jpg,OPERATIONAL,https://www.yelp.com/biz/wendys-ypsilanti-6?adjust_creative=kl8jOau67NZclbVQDYPhNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=kl8jOau67NZclbVQDYPhNQ,(734) 434-9533,23.0,"['burgers', 'hotdogs']",1.5,"['https://s3-media4.fl.yelpcdn.com/bphoto/d2IyiqSTyB1fOICDuA7w4g/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/9Xnh-rnA2vFrdsq_zXOOJA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/9zRnxwOn6dFy2_BLi9v9oQ/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '0000', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",42.249271,-83.65453,REGULAR,"2735 Washtenaw Ave. Ypsilanti, MI 48197",,,,"Wendy's2735 Washtenaw Ave. Ypsilanti, MI 48197","Buddy's Pizza - Ann Arbor3153 Ann Arbor-Saline Rd Ann Arbor, MI 48103",86,,burgers
1295,2541,804,CUELtxVFbQTpYZuIyQUSkg,Wendy's,https://s3-media1.fl.yelpcdn.com/bphoto/2KQK6wzSL5jlHIkSzoUGRg/o.jpg,OPERATIONAL,https://www.yelp.com/biz/wendys-ann-arbor-7?adjust_creative=kl8jOau67NZclbVQDYPhNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=kl8jOau67NZclbVQDYPhNQ,(734) 665-6702,13.0,"['hotdogs', 'burgers']",3.0,['https://s3-media1.fl.yelpcdn.com/bphoto/2KQK6wzSL5jlHIkSzoUGRg/o.jpg'],$,"[{'open': [{'is_overnight': False, 'start': '0630', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '0630', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '0630', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '0630', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '0630', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '0630', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '0630', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",42.287063,-83.837776,REGULAR,"73 South Zeeb Road Ann Arbor, MI 48103",,,,"Wendy's73 South Zeeb Road Ann Arbor, MI 48103","Buddy's Pizza - Ann Arbor3153 Ann Arbor-Saline Rd Ann Arbor, MI 48103",86,,hotdogs
1296,2549,102,,Westgate Shopping Center,,OPERATIONAL,,,1246.0,shopping_mall,4.3,,,,42.2795493,-83.7820602,,"2463 West Stadium Boulevard, Ann Arbor",ChIJu3Iz6MCxPIgRvX3GXQQpxwY,"[{'close': {'day': 0, 'time': '1800'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '0900'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '0900'}}]","['Monday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: 12:00\u2009–\u20096:00\u202fPM']","Westgate Shopping Center2463 West Stadium Boulevard, Ann Arbor","Sava's216 S State St Ann Arbor, MI 48104",86,,shopping_mall
1297,2550,7,,Westside Art Hop,,OPERATIONAL,,,,,,,,,42.2722417,-83.7623016,,"802 Mount Vernon Avenue, Ann Arbor",ChIJq6q2BiiuPIgRsb8YQyh7i8E,,,"Westside Art Hop802 Mount Vernon Avenue, Ann Arbor","University of Michigan Museum of Natural History1105 N University Ann Arbor, MI 48109",86,,
1298,2553,391,e_yI7H2RWmX71icOcLA-zQ,What's In Your Cup Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/FalBYxx-LA0Zc5UbjXpfmA/o.jpg,OPERATIONAL,https://www.yelp.com/biz/whats-in-your-cup-cafe-ypsilanti?adjust_creative=kl8jOau67NZclbVQDYPhNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=kl8jOau67NZclbVQDYPhNQ,(734) 340-9097,89.0,"['juicebars', 'cafes']",4.5,"['https://s3-media2.fl.yelpcdn.com/bphoto/FalBYxx-LA0Zc5UbjXpfmA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/78wN4DkTApqdlxvQ2as9Dg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/75ixoWhs-qfh6Y7Wax9Bqg/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '1800', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '1800', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '1800', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '1800', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '1800', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]",42.2139129638672,-83.6206512451172,REGULAR,"1816 Whittaker Rd Ypsilanti, MI 48197",,,,"What's In Your Cup Cafe1816 Whittaker Rd Ypsilanti, MI 48197","Sava's216 S State St Ann Arbor, MI 48104",86,,juicebars
1299,2555,614,A9Au2KW5DH9DMJ5hPejO4g,White Castle,https://s3-media4.fl.yelpcdn.com/bphoto/3sWgmulVwQK7iIqbSYeaLQ/o.jpg,OPERATIONAL,https://www.yelp.com/biz/white-castle-ann-arbor?adjust_creative=kl8jOau67NZclbVQDYPhNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=kl8jOau67NZclbVQDYPhNQ,(734) 973-6811,88.0,"['hotdogs', 'burgers']",2.5,"['https://s3-media4.fl.yelpcdn.com/bphoto/3sWgmulVwQK7iIqbSYeaLQ/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/KRPtULXZ0S3YBS6VYYxRsQ/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/71SS7YNN6sMmJJLCemavSg/o.jpg']",$,"[{'open': [{'is_overnight': True, 'start': '0500', 'end': '0500', 'day': 0}, {'is_overnight': True, 'start': '0500', 'end': '0500', 'day': 1}, {'is_overnight': True, 'start': '0500', 'end': '0500', 'day': 2}, {'is_overnight': True, 'start': '0500', 'end': '0500', 'day': 3}, {'is_overnight': True, 'start': '0500', 'end': '0500', 'day': 4}, {'is_overnight': True, 'start': '0500', 'end': '0500', 'day': 5}, {'is_overnight': True, 'start': '0500', 'end': '0500', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",42.245723,-83.681534,REGULAR,"3953 Packard Rd Ann Arbor, MI 48108",,,,"White Castle3953 Packard Rd Ann Arbor, MI 48108","Anna's House - Ann Arbor445 E Eisenhower Pkwy Ste 1 Ann Arbor, MI 48108",86,,hotdogs
1300,2556,220,RRtWTpa15xaDDBtKiy8ksw,White Lotus Farms,https://s3-media1.fl.yelpcdn.com/bphoto/nRJAWYgnv3ESRKeT8vWmhw/o.jpg,OPERATIONAL,https://www.yelp.com/biz/white-lotus-farms-ann-arbor-2?adjust_creative=kl8jOau67NZclbVQDYPhNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=kl8jOau67NZclbVQDYPhNQ,(734) 707-1284,44.0,"['farmersmarket', 'bakeries']",5.0,"['https://s3-media1.fl.yelpcdn.com/bphoto/nRJAWYgnv3ESRKeT8vWmhw/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/0pRzSmjNvImJMMm7Sdoi_Q/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/nY6U6gK9zfJWL5jxw749RA/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '0900', 'end': '1400', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]",42.2685757150524,-83.8715623049872,REGULAR,"7217 W Liberty Rd Ann Arbor, MI 48103",,,,"White Lotus Farms7217 W Liberty Rd Ann Arbor, MI 48103","Eat407 N 5th Ave Ann Arbor, MI 48104",86,,farmersmarket
1301,2558,593,h2NbLye7auZFfYCoQg0UxA,Whitmore Coney Island,https://s3-media4.fl.yelpcdn.com/bphoto/G1grjh5KF3RfOnwArEHPlg/o.jpg,OPERATIONAL,https://www.yelp.com/biz/whitmore-coney-island-whitmore-lake?adjust_creative=kl8jOau67NZclbVQDYPhNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=kl8jOau67NZclbVQDYPhNQ,(734) 449-4405,16.0,"['breakfast_brunch', 'tradamerican', 'pizza']",4.0,"['https://s3-media4.fl.yelpcdn.com/bphoto/G1grjh5KF3RfOnwArEHPlg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/ASQ3jh6QwoKiR5YoTy6bqg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/26VNCWl6kthn4DVcfLnkxQ/o.jpg']",,,42.4215303,-83.760995,,"9457 Main St Whitmore Lake, MI 48189",,,,"Whitmore Coney Island9457 Main St Whitmore Lake, MI 48189","eat1906 Packard St Ann Arbor, MI 48104",86,,breakfast_brunch
1302,2560,1001,,Whole Foods Market,,OPERATIONAL,,,1096.0,grocery_or_supermarket,4.3,,3.0,,42.2484296,-83.7580081,,"990 West Eisenhower Parkway, Ann Arbor",ChIJ3XLRud6vPIgR49uAZ2AhtuM,"[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '0800'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '0800'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '0800'}}]","['Monday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20099:00\u202fPM']","Whole Foods Market990 West Eisenhower Parkway, Ann Arbor","Eat407 N 5th Ave Ann Arbor, MI 48104",86,,grocery_or_supermarket
1303,2561,1620,,Whole Foods Market,,OPERATIONAL,,,1534.0,grocery_or_supermarket,4.3,,3.0,,42.2579727,-83.6981585,,"3135 Washtenaw Avenue, Ann Arbor",ChIJK-mWex-vPIgR2rSU90Lmbbo,"[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '0800'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '0800'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '0800'}}]","['Monday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20099:00\u202fPM']","Whole Foods Market3135 Washtenaw Avenue, Ann Arbor","University of Michigan Museum of Natural History1105 N University Ann Arbor, MI 48109",86,,grocery_or_supermarket
1304,2562,689,JgbDpZPIxUZK6esopuWd7A,Why Not Pie,https://s3-media2.fl.yelpcdn.com/bphoto/0BaCTB76BAKG_b7UKa85qg/o.jpg,OPERATIONAL,https://www.yelp.com/biz/why-not-pie-ann-arbor-2?adjust_creative=kl8jOau67NZclbVQDYPhNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=kl8jOau67NZclbVQDYPhNQ,(734) 709-4630,1.0,['desserts'],5.0,"['https://s3-media2.fl.yelpcdn.com/bphoto/0BaCTB76BAKG_b7UKa85qg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/FYdflQAuud4GJl5vgvX6Cw/o.jpg']",,,42.2802238464355,-83.7438125610352,,"Ann Arbor, MI 48104",,,,"Why Not PieAnn Arbor, MI 48104","Frita Batidos117 W Washington St Ann Arbor, MI 48104",86,,desserts
1305,2563,727,UsktLiOZJxwRXjVPXob9Ow,Wiard's Orchards & Country Fair,https://s3-media1.fl.yelpcdn.com/bphoto/d0mP8W7FnLEQsY80Ez2JYw/o.jpg,OPERATIONAL,https://www.yelp.com/biz/wiards-orchards-and-country-fair-ypsilanti?adjust_creative=kl8jOau67NZclbVQDYPhNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=kl8jOau67NZclbVQDYPhNQ,(734) 390-9211,90.0,"['donuts', 'amusementparks']",2.5,"['https://s3-media1.fl.yelpcdn.com/bphoto/d0mP8W7FnLEQsY80Ez2JYw/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/cKHqdUApiyLVii3CuEpxyA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/Mdj31bDgCVwayXwaPvA1Ag/o.jpg']",$$,,42.18809,-83.64762,,"5565 Merritt Rd Ypsilanti, MI 48197",,,,"Wiard's Orchards & Country Fair5565 Merritt Rd Ypsilanti, MI 48197","Sava's216 S State St Ann Arbor, MI 48104",86,,donuts
1306,2564,1515,,Wicked Mary's Chicken,,OPERATIONAL,,,688.0,meal_takeaway,4.4,,1.0,,42.2448492,-83.6956963,,"3220 Packard Street, Ann Arbor",ChIJdYwvtDuvPIgR_1zNpQ8cLQU,"[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1000'}}]","['Monday: 10:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u20099:00\u202fPM']","Wicked Mary's Chicken3220 Packard Street, Ann Arbor","University of Michigan Museum of Natural History1105 N University Ann Arbor, MI 48109",86,,meal_takeaway
1307,2567,352,,Willow Ridge Apartments,,OPERATIONAL,,,,,,,,,42.2589467,-83.6681816,,"2020 Arbor Cir E, Ypsilanti",ChIJg0-IL9ioPIgReAImn9pynC0,,,"Willow Ridge Apartments2020 Arbor Cir E, Ypsilanti","University of Michigan Museum of Natural History1105 N University Ann Arbor, MI 48109",86,,
1308,2568,354,,Willowtree Apartments & Tower,,OPERATIONAL,,,,,,,,,42.2992338,-83.7171058,,"1819 Willowtree Ln, Ann Arbor",ChIJ2b5rFSqsPIgRAa1Dx_Knbe0,,,"Willowtree Apartments & Tower1819 Willowtree Ln, Ann Arbor","eat1906 Packard St Ann Arbor, MI 48104",86,,
1309,2571,47,,Windsong Townhomes,,OPERATIONAL,,,,,,,,,42.2354792,-83.7193893,,"3001 Valencia Cir, Ann Arbor",ChIJBZPFPnavPIgRtIVt481MTiw,,,"Windsong Townhomes3001 Valencia Cir, Ann Arbor","Buddy's Pizza - Ann Arbor3153 Ann Arbor-Saline Rd Ann Arbor, MI 48103",86,,
1310,2573,63,,Wines Elementary School,,OPERATIONAL,,,5.0,primary_school,4.8,,,,42.2982509,-83.7694483,,"1701 Newport Road, Ann Arbor",ChIJaQkg3fuxPIgR8dHFZLKg_f8,"[{'close': {'day': 1, 'time': '1600'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '1600'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '1600'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1600'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '1600'}, 'open': {'day': 5, 'time': '0900'}}]","['Monday: 9:00\u202fAM\u2009–\u20094:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20094:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20094:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20094:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20094:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']","Wines Elementary School1701 Newport Road, Ann Arbor","University of Michigan Museum of Natural History1105 N University Ann Arbor, MI 48109",86,,primary_school
1311,2575,861,-G-ZdzOn1C_M9UmLwx7new,Wing Farms,https://s3-media1.fl.yelpcdn.com/bphoto/ViPu22NWc83ZUX2vu6fmKg/o.jpg,OPERATIONAL,https://www.yelp.com/biz/wing-farms-ann-arbor?adjust_creative=kl8jOau67NZclbVQDYPhNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=kl8jOau67NZclbVQDYPhNQ,(734) 761-7578,1.0,['localflavor'],5.0,"['https://s3-media1.fl.yelpcdn.com/bphoto/ViPu22NWc83ZUX2vu6fmKg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/2DLnUE4rP3ZZ5m6x5Bdcyw/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/t360vr1GwSJ9dwg0d20MdA/o.jpg']",,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '1800', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '1800', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '1800', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",42.2908707,-83.7971725,REGULAR,"5335 Dexter Rd Ann Arbor, MI 48103",,,,"Wing Farms5335 Dexter Rd Ann Arbor, MI 48103","Vinology Restaurant & Event Space110 S Main St Ann Arbor, MI 48104",86,,localflavor
1312,2576,818,1r5rFkFDdPnIDm5nOktwYQ,Wing Fellas,https://s3-media4.fl.yelpcdn.com/bphoto/hN7_AgzHiedH5UGSqLqSiQ/o.jpg,OPERATIONAL,https://www.yelp.com/biz/wing-fellas-ypsilanti?adjust_creative=kl8jOau67NZclbVQDYPhNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=kl8jOau67NZclbVQDYPhNQ,(734) 340-5610,7.0,"['wraps', 'chicken_wings', 'sandwiches']",4.0,"['https://s3-media4.fl.yelpcdn.com/bphoto/hN7_AgzHiedH5UGSqLqSiQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/FRQ4WPpOIpP3g-JHb2zV-w/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/_RnssYNkcZBJ_r6qYzV1Lg/o.jpg']",,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",42.2473841538233,-83.640325237065,REGULAR,"1739 Washtenaw Ave Ypsilanti, MI 48197",,,,"Wing Fellas1739 Washtenaw Ave Ypsilanti, MI 48197","Knight's Downtown Ann Arbor Steakhouse600 E Liberty St Ann Arbor, MI 48104",86,,wraps
1313,2577,545,hZwum9mA8fkkW6PsiQBSjw,Wings N Things,https://s3-media1.fl.yelpcdn.com/bphoto/ehpy2dfaOANZyxTEir8zKw/o.jpg,OPERATIONAL,https://www.yelp.com/biz/wings-n-things-dexter?adjust_creative=kl8jOau67NZclbVQDYPhNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=kl8jOau67NZclbVQDYPhNQ,(734) 426-7754,25.0,['chicken_wings'],4.5,"['https://s3-media1.fl.yelpcdn.com/bphoto/ehpy2dfaOANZyxTEir8zKw/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/PO0WCqrO8yQ-57BgcaVqUA/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/JkhS0nTLwVk8JfNQKV06mg/o.jpg']",,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",42.3384431,-83.8882654,REGULAR,"3220 Broad St Dexter, MI 48130",,,,"Wings N Things3220 Broad St Dexter, MI 48130","Vinology Restaurant & Event Space110 S Main St Ann Arbor, MI 48104",86,,chicken_wings
1314,2578,867,Wwbee8TUtd1iclqVdBt5ww,Wings Shack,,OPERATIONAL,https://www.yelp.com/biz/wings-shack-ann-arbor?adjust_creative=kl8jOau67NZclbVQDYPhNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=kl8jOau67NZclbVQDYPhNQ,(734) 215-9922,2.0,"['fooddeliveryservices', 'desserts', 'chicken_wings']",3.0,[],,"[{'open': [{'is_overnight': True, 'start': '1000', 'end': '0200', 'day': 0}, {'is_overnight': True, 'start': '1000', 'end': '0200', 'day': 1}, {'is_overnight': True, 'start': '1000', 'end': '0200', 'day': 2}, {'is_overnight': True, 'start': '1000', 'end': '0230', 'day': 3}, {'is_overnight': True, 'start': '1000', 'end': '0230', 'day': 4}, {'is_overnight': True, 'start': '1100', 'end': '0230', 'day': 5}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",42.27805,-83.74169,REGULAR,"605 E William St Ann Arbor, MI 48104",,,,"Wings Shack605 E William St Ann Arbor, MI 48104","Anna's House - Ann Arbor445 E Eisenhower Pkwy Ste 1 Ann Arbor, MI 48108",86,,fooddeliveryservices
1315,2579,798,yoRVLmE6wPiHqwZP9ZrfEA,Wingstop,https://s3-media3.fl.yelpcdn.com/bphoto/n2HQ7zGnzNXwFCdDqYkFAQ/o.jpg,OPERATIONAL,https://www.yelp.com/biz/wingstop-ann-arbor-2?adjust_creative=kl8jOau67NZclbVQDYPhNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=kl8jOau67NZclbVQDYPhNQ,(734) 356-8600,34.0,['chicken_wings'],2.0,"['https://s3-media4.fl.yelpcdn.com/bphoto/HWOY822vridSUJPBe5L4Ug/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/osT6wggdcGevKTfYmgPTJA/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/lCvy3EEg7BncgQVTVWZrjw/o.jpg']",,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",42.2548668428304,-83.6897579435332,REGULAR,"3354 Washtenaw Rd Ann Arbor, MI 48104",,,,"Wingstop3354 Washtenaw Rd Ann Arbor, MI 48104","Buddy's Pizza - Ann Arbor3153 Ann Arbor-Saline Rd Ann Arbor, MI 48103",86,,chicken_wings
1316,2580,168,,Wolverine State Brewing Co,,OPERATIONAL,,,464.0,bar,4.6,,,,42.2697124,-83.7737766,,"2019 West Stadium Boulevard, Ann Arbor",ChIJKRSpEM6xPIgRJDljC12coTA,"[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1500'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1500'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1500'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1500'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1200'}}]","['Monday: Closed', 'Tuesday: 3:00\u2009–\u200910:00\u202fPM', 'Wednesday: 3:00\u2009–\u200910:00\u202fPM', 'Thursday: 3:00\u2009–\u200910:00\u202fPM', 'Friday: 3:00\u2009–\u200911:00\u202fPM', 'Saturday: 12:00\u2009–\u200911:00\u202fPM', 'Sunday: 12:00\u2009–\u20099:00\u202fPM']","Wolverine State Brewing Co2019 West Stadium Boulevard, Ann Arbor","Sava's216 S State St Ann Arbor, MI 48104",86,,bar
