yelp_id,Name,image_url,business_status,url,display_phone,user_ratings_total,category,rating,photos,price_level,hours,Latitude,Longitude,hour_type,Address,google_id,business_hours,business_hours_text,Name + Address,second_best_match,second_best_score,geometry,hours_open
552xKCBRjbWUYg7KjNGKyQ,Ponds Hilo,https://s3-media2.fl.yelpcdn.com/bphoto/hJtsPPRdQUTAfr0efzKiWA/o.jpg,OPERATIONAL,https://www.yelp.com/biz/ponds-hilo-hilo?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,(808) 934-7663,450,restaurant,3.5,"['https://s3-media2.fl.yelpcdn.com/bphoto/hJtsPPRdQUTAfr0efzKiWA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/tlEWr_4gJvfpE2jXIsgHdg/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/4396Jvl_sI9xi7q_MPtqQA/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",19.72388,-155.06179,REGULAR,"135 Kalanianaole Ave Hilo, HI 96720",,,,"Ponds Hilo135 Kalanianaole Ave Hilo, HI 96720","Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.06179 19.72388),
FNvHczaqHmSVIkRWkOH8pw,Popover,https://s3-media2.fl.yelpcdn.com/bphoto/hfov9FrsDtNfjF1dhb67ig/o.jpg,OPERATIONAL,https://www.yelp.com/biz/popover-hilo?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,,153,restaurant,4.5,"['https://s3-media2.fl.yelpcdn.com/bphoto/hfov9FrsDtNfjF1dhb67ig/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/5FpUUrSFI_tAdFPOYxwTtQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/90Iq1oTluwxDozPb6Usqxg/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '0600', 'end': '1400', 'day': 0}, {'is_overnight': False, 'start': '0600', 'end': '1400', 'day': 1}, {'is_overnight': False, 'start': '0600', 'end': '1400', 'day': 2}, {'is_overnight': False, 'start': '0600', 'end': '1400', 'day': 3}, {'is_overnight': False, 'start': '0600', 'end': '1400', 'day': 4}, {'is_overnight': False, 'start': '0600', 'end': '1400', 'day': 5}, {'is_overnight': False, 'start': '0600', 'end': '1400', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",19.706178,-155.065444,,,,,,,Kaumana CemeteryHilo,68,POINT (-155.065444 19.706178),
,Prometric Satellite Center,,OPERATIONAL,,,,school,,,,,19.704053,-155.0699263,,"1175 Manono Street Bldg 380 Rm 39, Hilo",ChIJdQVCW2pLUnkRGJSkgLWvTs4,,,"Prometric Satellite Center1175 Manono Street Bldg 380 Rm 39, Hilo","Paul's Place132 Punahoa St Hilo, HI 96720",86,POINT (-155.0699263 19.704053),
GCbWV15Df74mbQhgq9NPyQ,Pu’u ‘Ō’ō Trail,https://s3-media1.fl.yelpcdn.com/bphoto/vTQlcFGQ4KaQdI9KH0b7FA/o.jpg,OPERATIONAL,https://www.yelp.com/biz/pu-u-%C5%8D-%C5%8D-trail-hilo?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,,1,restaurant,5,"['https://s3-media1.fl.yelpcdn.com/bphoto/vTQlcFGQ4KaQdI9KH0b7FA/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/lZVTMbzXudBHFU7ZsL0z5A/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/t2dugT-aeIhcU6mylB8W1Q/o.jpg']",,,19.71626,-155.10332,,"500 Manono St Unit 101 Hilo, HI 96720",,,,"Pu’u ‘Ō’ō Trail500 Manono St Unit 101 Hilo, HI 96720","Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.10332 19.71626),
93hox2tnmGYqvWuOKmqJfg,Puka Puka Kitchen,https://s3-media2.fl.yelpcdn.com/bphoto/rdQgGGRHK5Y6x2GvPRlHeQ/o.jpg,OPERATIONAL,https://www.yelp.com/biz/puka-puka-kitchen-hilo?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,(808) 933-2121,437,restaurant,4.5,"['https://s3-media2.fl.yelpcdn.com/bphoto/rdQgGGRHK5Y6x2GvPRlHeQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/1bU47flSZsqq4bSzzgDRpg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/fdLspC9q_dZP83ik71j9hg/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '0930', 'end': '1430', 'day': 0}, {'is_overnight': False, 'start': '0930', 'end': '1430', 'day': 1}, {'is_overnight': False, 'start': '0930', 'end': '1430', 'day': 2}, {'is_overnight': False, 'start': '0930', 'end': '1430', 'day': 3}, {'is_overnight': False, 'start': '1730', 'end': '2030', 'day': 3}, {'is_overnight': False, 'start': '0930', 'end': '1430', 'day': 4}, {'is_overnight': False, 'start': '0930', 'end': '1430', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': True}]",19.724236,-155.0856824,REGULAR,"270 Kamehameha Ave Hilo, HI 96720",,,,"Puka Puka Kitchen270 Kamehameha Ave Hilo, HI 96720","Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.0856824 19.724236),
,Puna Chocolate Company & Cafe,,OPERATIONAL,,,234,cafe,4.7,,,,19.7235873,-155.0862993,,"277 Keawe Street, Hilo",ChIJU_-JJ1ZLUnkR7iUsPgb_seI,"[{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '0800'}}, {'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '0700'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '0700'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '0700'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '0700'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '0700'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '0700'}}]","['Monday: 7:00\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20098:00\u202fPM']","Puna Chocolate Company & Cafe277 Keawe Street, Hilo","Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.0862993 19.7235873),95
ISlWwFghK-OE_k-KFq_2bw,Rainbow Falls,https://s3-media4.fl.yelpcdn.com/bphoto/fiuAp8IgysPv8MKVzx2sWA/o.jpg,OPERATIONAL,https://www.yelp.com/biz/rainbow-falls-hilo?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,,301,restaurant,4,"['https://s3-media4.fl.yelpcdn.com/bphoto/fiuAp8IgysPv8MKVzx2sWA/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/WL1uP28HRSLd6VmIOdMrsw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/9x9NxqPDFw3NLD2lzHTL4w/o.jpg']",,,19.7191538,-155.1086084,,"967 Waianuenue Ave Hilo, HI 96720",,,,"Rainbow Falls967 Waianuenue Ave Hilo, HI 96720","Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.108608370457 19.7191538017388),
pPeOxGLIDCLAo2jzt6qOXQ,Rainbow Falls Connection,https://s3-media4.fl.yelpcdn.com/bphoto/gepo7UljwGXofV8H2rLjKQ/o.jpg,OPERATIONAL,https://www.yelp.com/biz/rainbow-falls-connection-hilo?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,(808) 969-1711,6,restaurant,4,"['https://s3-media4.fl.yelpcdn.com/bphoto/gepo7UljwGXofV8H2rLjKQ/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/9XJePs3UQbjFOy1MbrSWxQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/4iwlUe1c-lzPl4LeVWTg8w/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '0800', 'end': '1630', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '1630', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '1630', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '1630', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '1630', 'day': 4}], 'hours_type': 'REGULAR', 'is_open_now': True}]",19.71929882,-155.1094214,REGULAR,"195 Kilauea Ave Hilo, HI 96720",,,,"Rainbow Falls Connection195 Kilauea Ave Hilo, HI 96720","Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.109421372131 19.719298818375),
Qek-U19wg32nxgwwHZFJtQ,Ratana's,https://s3-media3.fl.yelpcdn.com/bphoto/7q21X2oB4sSrBECLwO_svg/o.jpg,OPERATIONAL,https://www.yelp.com/biz/ratanas-hilo-2?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,(808) 987-3844,136,restaurant,4.5,"['https://s3-media3.fl.yelpcdn.com/bphoto/7q21X2oB4sSrBECLwO_svg/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/BNrVDfK1V6ixsK353vQHAw/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/kenwtRf60pcHENRd-FLDQg/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '1800', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '1800', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '1800', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '1800', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '1800', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '1800', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': True}]",19.7220624,-155.0851797,REGULAR,"211 Kilauea Ave Hilo, HI 96720",,,,"Ratana's211 Kilauea Ave Hilo, HI 96720","Hawaiian Style Cafe Hilo681 Manono St Ste 101 Hilo, HI 96720",86,POINT (-155.0851797 19.7220624),
4mzty6x9nL6rH4stkzHYHA,Reeds Bay Beach Park,https://s3-media1.fl.yelpcdn.com/bphoto/YBm8V9pKd5MGTecYxu98ZA/o.jpg,OPERATIONAL,https://www.yelp.com/biz/reeds-bay-beach-park-hilo?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,(808) 961-8311,4,restaurant,3.5,"['https://s3-media1.fl.yelpcdn.com/bphoto/YBm8V9pKd5MGTecYxu98ZA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/byZMtI-LOxmmPRYP5UNfsQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/PW30eQYUMrPLen546Ocvzg/o.jpg']",,,19.72519076,-155.0607133,,"Hilo, HI 96720",,,,"Reeds Bay Beach ParkHilo, HI 96720","Hawaiian Style Cafe Hilo681 Manono St Ste 101 Hilo, HI 96720",86,POINT (-155.060713291168 19.7251907587488),
,Regal Prince Kuhio,,OPERATIONAL,,,636,movie_theater,4.1,,,,19.697813,-155.06349,,"111 East Puainako Street, Hilo",ChIJO-d0KqhMUnkR2TSS9Wh93js,"[{'close': {'day': 0, 'time': '2330'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2330'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2330'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2330'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2330'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2330'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2330'}, 'open': {'day': 6, 'time': '1100'}}]","['Monday: 11:00\u202fAM\u2009–\u200911:30\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u200911:30\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u200911:30\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u200911:30\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u200911:30\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u200911:30\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u200911:30\u202fPM']","Regal Prince Kuhio111 East Puainako Street, Hilo","Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.06349 19.697813),87.5
Tv_r4BLyn9iqQFZv_oj4eg,Restaurant Kenichi,https://s3-media1.fl.yelpcdn.com/bphoto/KkI7m6Ike--1Lfm6s5UepQ/o.jpg,OPERATIONAL,https://www.yelp.com/biz/restaurant-kenichi-hilo?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,(808) 969-1776,347,restaurant,4,"['https://s3-media1.fl.yelpcdn.com/bphoto/KkI7m6Ike--1Lfm6s5UepQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/a4jI1hKZqCWWkuSpb_3kdQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/ELVi7dUVlxEGJzMbb_sSmg/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '1400', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '1400', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '1400', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '1400', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '1400', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '1400', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': True}]",19.717235,-155.08006,REGULAR,"684 Kilauea Ave Hilo, HI 96720",,,,"Restaurant Kenichi684 Kilauea Ave Hilo, HI 96720","Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.08006 19.717235),
ual2csnAt02ciuTJ_iOmEQ,Restaurant Miwa,https://s3-media3.fl.yelpcdn.com/bphoto/BHou7_xE6JkdvUl12wDM8w/o.jpg,OPERATIONAL,https://www.yelp.com/biz/restaurant-miwa-hilo?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,(808) 961-4454,123,restaurant,3.5,"['https://s3-media3.fl.yelpcdn.com/bphoto/BHou7_xE6JkdvUl12wDM8w/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/I97uodTYvhe-qoh55T1Hcg/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/hOBMYAnYjd2--PvHrrKSag/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '1400', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '1400', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '1400', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '1400', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '1400', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",19.7105421,-155.0755022,REGULAR,"1261 Kilauea Ave Ste 230 Hilo, HI 96720",,,,"Restaurant Miwa1261 Kilauea Ave Ste 230 Hilo, HI 96720","Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.075502215939 19.7105421047085),
vJgZCs94xqyz8sjriRgBJA,Restaurant Osaka,https://s3-media1.fl.yelpcdn.com/bphoto/N2BEEyWFwmrgp5y3icwE0w/o.jpg,OPERATIONAL,https://www.yelp.com/biz/restaurant-osaka-hilo?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,(808) 961-6699,98,restaurant,3.5,"['https://s3-media1.fl.yelpcdn.com/bphoto/N2BEEyWFwmrgp5y3icwE0w/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/p4idzG8u21ppiHqtosqcMQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/RuwpFbqgACL86osZs-35PQ/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",19.70744324,-155.0645294,REGULAR,"762 Kanoelehua Ave Hilo, HI 96720",,,,"Restaurant Osaka762 Kanoelehua Ave Hilo, HI 96720","Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.064529418945 19.7074432373047),
BBxOQ4pkgiAYubA_UKXFZg,Reuben's Mexican Food,https://s3-media1.fl.yelpcdn.com/bphoto/0_3a2QUwAzrl5IedFM8uJg/o.jpg,OPERATIONAL,https://www.yelp.com/biz/reubens-mexican-food-hilo-2?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,(808) 961-2552,256,restaurant,3.5,"['https://s3-media1.fl.yelpcdn.com/bphoto/0_3a2QUwAzrl5IedFM8uJg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/259_IN1-yYvfF82bREKixA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/MCZttzdb50BeM2f8Ao_WxA/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': True}]",19.723556,-155.084948,REGULAR,"336 Kamehameha Ave Hilo, HI 96720",,,,"Reuben's Mexican Food336 Kamehameha Ave Hilo, HI 96720","Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.084948 19.723556),
eGwHTtxc6xZlhtQXpMYN-w,Ricos Tacos,https://s3-media2.fl.yelpcdn.com/bphoto/a-nYEiO6kh7lC8Tyl3YBng/o.jpg,OPERATIONAL,https://www.yelp.com/biz/ricos-tacos-hilo-2?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,(808) 313-1409,3,restaurant,5,"['https://s3-media2.fl.yelpcdn.com/bphoto/a-nYEiO6kh7lC8Tyl3YBng/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/RP3boqniTJDe__NUsIMQHg/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/-v_QakIizZF_lpUnH4GMjQ/o.jpg']",,,19.67305281,-155.2227874,,,,,,,Kaumana CemeteryHilo,68,POINT (-155.222787411106 19.6730528093543),
,Sack N Save Hilo,,OPERATIONAL,,,390,grocery_or_supermarket,4.2,,,,19.7228313,-155.0883065,,"250 Kinoole Street, Hilo",ChIJxZlcW1ZLUnkR6WOp1HaLwfE,"[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '0600'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '0600'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '0600'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '0600'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '0600'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '0600'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '0600'}}]","['Monday: 6:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 6:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 6:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 6:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 6:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 6:00\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: 6:00\u202fAM\u2009–\u20099:00\u202fPM']","Sack N Save Hilo250 Kinoole Street, Hilo","Hawaiian Style Cafe Hilo681 Manono St Ste 101 Hilo, HI 96720",86,POINT (-155.0883065 19.7228313),105
,Sack N Save Puainako,,OPERATIONAL,,,577,grocery_or_supermarket,4.4,,,,19.6920361,-155.0670067,,"2100 Kanoelehua Avenue Suite 101, Hilo",ChIJHcguOxdLUnkRjl_nULmO3aM,"[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '0600'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '0600'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '0600'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '0600'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '0600'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '0600'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '0600'}}]","['Monday: 6:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 6:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 6:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 6:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 6:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 6:00\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: 6:00\u202fAM\u2009–\u20099:00\u202fPM']","Sack N Save Puainako2100 Kanoelehua Avenue Suite 101, Hilo","Cafe 100969 Kilauea Ave Hilo, HI 96720",86,POINT (-155.0670067 19.6920361),105
,Safeway Bakery,,OPERATIONAL,,,1,bakery,5,,2.0,,19.7006483,-155.0608803,,"381 E Maka'Ala St, Hilo",ChIJb0D4Z21LUnkR2SFMR2NE34A,,,"Safeway Bakery381 E Maka'Ala St, Hilo","Hawaiian Style Cafe Hilo681 Manono St Ste 101 Hilo, HI 96720",86,POINT (-155.0608803 19.7006483),
,Saint Joseph High School,,OPERATIONAL,,,2,secondary_school,3.5,,,,19.71399,-155.0844683,,"1000 Ululani Street, Hilo",ChIJ8cLsA1BLUnkR0eVF_b5gylE,"[{'close': {'day': 1, 'time': '1430'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1430'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1430'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1430'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1430'}, 'open': {'day': 5, 'time': '0800'}}]","['Monday: 8:00\u202fAM\u2009–\u20092:30\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20092:30\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20092:30\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20092:30\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20092:30\u202fPM', 'Saturday: Closed', 'Sunday: Closed']","Saint Joseph High School1000 Ululani Street, Hilo","Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.0844683 19.71399),32.5
