,Unnamed: 0.1,index,Unnamed: 0,yelp_id,Name,image_url,business_status,url,display_phone,user_ratings_total,category,rating,photos,price_level,hours,Latitude,Longitude,hour_type,Address,google_id,business_hours_x,business_hours_text_x,business_hours_y,business_hours_text_y,business_hours,business_hours_text,Name + Address,second_best_match,second_best_score,geometry,hours_open
10,10,10,10,Zstd5-vKwTPXTyPgAPh9zQ,Number 13,https://s3-media1.fl.yelpcdn.com/bphoto/njQ-P4q7LWMDYZdvZDT8Hw/o.jpg,OPERATIONAL,https://www.yelp.com/biz/number-13-galveston?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,(409) 572-2650,352.0,restaurant,4.0,"['https://s3-media1.fl.yelpcdn.com/bphoto/njQ-P4q7LWMDYZdvZDT8Hw/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/Z88pX8nZfEWhxbDG4tvTUg/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/LwSjsehps3QwQ4dDWANFpQ/o.jpg']",$$$,"[{'open': [{'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",29.28501,-94.85752,REGULAR,"7809 Broadway St Galveston, TX 77554",,,,,,,,"Number 137809 Broadway St Galveston, TX 77554","Landry's Prime Seafood & Steaks5310 Seawall Blvd Galveston, TX 77551",86,POINT (-94.85752 29.28501),
11,11,11,11,lnJjO1oMCh2FQIRO-xPorA,Rita's Italian Ice,https://s3-media4.fl.yelpcdn.com/bphoto/yIBI2HLZX-myRDAf4AlrOw/o.jpg,OPERATIONAL,https://www.yelp.com/biz/ritas-italian-ice-galveston?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,(409) 744-4237,157.0,restaurant,4.5,"['https://s3-media1.fl.yelpcdn.com/bphoto/zDIils9eL99jOjBm-XoY9g/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/JvyX8s_nfCWqXtgXiy74UA/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/p_2mAO-Bw9Q99zm76eYc7g/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",29.26708,-94.82605,REGULAR,"6026 Seawall Blvd Ste E Galveston, TX 77551",,,,,,,,"Rita's Italian Ice6026 Seawall Blvd Ste E Galveston, TX 77551","Pho Tai3728 Broadway Galveston, TX 77550",86,POINT (-94.82605 29.26708),
12,12,12,12,3_4sGTxFMcRU6AgAqLDF6w,Salsas Mexican Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/3FlUfX72FkZ0AnsBVMShWg/o.jpg,OPERATIONAL,https://www.yelp.com/biz/salsas-mexican-restaurant-galveston-3?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,(409) 621-2630,732.0,restaurant,3.5,"['https://s3-media2.fl.yelpcdn.com/bphoto/3FlUfX72FkZ0AnsBVMShWg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/f4J8kZTV2zgAdxFBO-urRg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/YHOYWDX5E3-x5-MXRCjaPA/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",29.27548,-94.811806,REGULAR,"4604 Seawall Blvd Galveston, TX 77551",,,,,,,,"Salsas Mexican Restaurant4604 Seawall Blvd Galveston, TX 77551","Pho Tai3728 Broadway Galveston, TX 77550",86,POINT (-94.811806 29.27548),
13,13,13,13,BpRuwc3K_RDPEzORN4JMkQ,Papa's Pizza,https://s3-media3.fl.yelpcdn.com/bphoto/7JbWjDCVjE3Xbt4pV07oMA/o.jpg,OPERATIONAL,https://www.yelp.com/biz/papas-pizza-galveston?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,(409) 766-7272,475.0,restaurant,4.0,"['https://s3-media3.fl.yelpcdn.com/bphoto/7JbWjDCVjE3Xbt4pV07oMA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/mTYeLwR6lPRfiwHVfDrLBw/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/mOVBRPv39KbbYzdLQrncUg/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",29.2765,-94.80952,REGULAR,"4400 Seawall Blvd Galveston, TX 77550",,,,,,,,"Papa's Pizza4400 Seawall Blvd Galveston, TX 77550","Papa Johns Pizza6600 Seawall Blvd Galveston, TX 77551",90,POINT (-94.80952 29.2765),
14,14,14,14,EuqXz_MlWt1lu6t5PP-bGw,Pho Tai,https://s3-media3.fl.yelpcdn.com/bphoto/54prMl832vXWbdO9WGOREQ/o.jpg,OPERATIONAL,https://www.yelp.com/biz/pho-tai-galveston?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,(409) 762-3888,180.0,restaurant,4.5,"['https://s3-media3.fl.yelpcdn.com/bphoto/54prMl832vXWbdO9WGOREQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/3eWmDrCWLhqb8bLoavXP4w/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/0vIo0OnLkrp98VI0QZdJ6Q/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': True}]",29.29598,-94.80908,REGULAR,"3728 Broadway Galveston, TX 77550",,,,,,,,"Pho Tai3728 Broadway Galveston, TX 77550","Sugar Bean Coffee and Cream11 Evia Main Ste 101 Galveston, TX 77554",86,POINT (-94.80908 29.29598),
15,15,15,15,KU2zGZcKpajunrrOGSNKJg,Sapori Ristorante,https://s3-media1.fl.yelpcdn.com/bphoto/OJ19D96tF0suksOoxJpvyw/o.jpg,OPERATIONAL,https://www.yelp.com/biz/sapori-ristorante-galveston?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,(409) 497-2424,188.0,restaurant,4.0,"['https://s3-media1.fl.yelpcdn.com/bphoto/OJ19D96tF0suksOoxJpvyw/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/VfPYSO4QfStX2kYPV-AqOg/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/affrxDgRHl5W4JqAz465Zg/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",29.25922,-94.84119,REGULAR,"7611 Stewart Rd Galveston, TX 77551",,,,,,,,"Sapori Ristorante7611 Stewart Rd Galveston, TX 77551","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-94.84119 29.25922),
16,16,16,16,KnTpjOTJsY-AMmMppTYHlQ,Yanni’s Gyros And Kebabs,https://s3-media2.fl.yelpcdn.com/bphoto/vTCgclFMZrFye86Fj9gUCQ/o.jpg,OPERATIONAL,https://www.yelp.com/biz/yanni-s-gyros-and-kebabs-galveston?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,(409) 632-7411,88.0,restaurant,4.5,"['https://s3-media2.fl.yelpcdn.com/bphoto/vTCgclFMZrFye86Fj9gUCQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/winheK54AGkv8CCBPNbvdQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/OJqLW7CARLvftUDjRDGqxg/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': True}]",29.28896,-94.8627,REGULAR,"8027 Harborside Dr Galveston, TX 77554",,,,,,,,"Yanni’s Gyros And Kebabs8027 Harborside Dr Galveston, TX 77554","Pho Tai3728 Broadway Galveston, TX 77550",86,POINT (-94.8627 29.28896),
17,17,17,17,cvc9GBL32cTVe7NtkLW87g,Grotto Ristorante,https://s3-media3.fl.yelpcdn.com/bphoto/vjiloIbuIum_uZo5xUMG_w/o.jpg,OPERATIONAL,https://www.yelp.com/biz/grotto-ristorante-galveston-2?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,(409) 740-8605,136.0,restaurant,4.5,"['https://s3-media3.fl.yelpcdn.com/bphoto/vjiloIbuIum_uZo5xUMG_w/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/0rleMWeO5pKZIr7x1U7yEg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/nr4oIIOEDNwguGLPiacqDg/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1600', 'end': '2130', 'day': 0}, {'is_overnight': False, 'start': '1600', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '1600', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1600', 'end': '2130', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",29.272606,-94.818427,,,,,,,,,,,GalvestonGalveston,60,POINT (-94.818427 29.272606),
18,18,18,18,KXOHo_wThzW1sDINT7R-wg,Moody Gardens,https://s3-media2.fl.yelpcdn.com/bphoto/1PdNqccDYRGojmRcOGxstA/o.jpg,OPERATIONAL,https://www.yelp.com/biz/moody-gardens-galveston-2?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,(800) 582-4673,518.0,restaurant,3.5,"['https://s3-media2.fl.yelpcdn.com/bphoto/1PdNqccDYRGojmRcOGxstA/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/90PGhGFIpST2i7flrleajg/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/u526i3faLpmDi3sUmEEARg/o.jpg']",,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '1600', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '1600', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '1600', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",29.275347609953,-94.851790279908,REGULAR,"1 Hope Blvd Galveston, TX 77554",,,,,,,,"Moody Gardens1 Hope Blvd Galveston, TX 77554","Sugar Bean Coffee and Cream11 Evia Main Ste 101 Galveston, TX 77554",86,POINT (-94.851790279908 29.275347609953),
19,19,19,19,WS0EtXC_GyI5Czcs9zWucQ,Leon's World's Finest BBQ,https://s3-media3.fl.yelpcdn.com/bphoto/nO21O1xBmoMcNx1rBGVOoA/o.jpg,OPERATIONAL,https://www.yelp.com/biz/leons-worlds-finest-bbq-galveston?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,(409) 744-0070,243.0,restaurant,4.0,"['https://s3-media3.fl.yelpcdn.com/bphoto/nO21O1xBmoMcNx1rBGVOoA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/tIDg07XcDnhsjGwl_3LltQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/6iYeeLfjMmZm88WB0a4rDQ/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '0900', 'end': '1900', 'day': 0}, {'is_overnight': False, 'start': '0900', 'end': '1900', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '1900', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '1900', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '1900', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '1900', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '1900', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",29.2902204447218,-94.8283999,REGULAR,"5427 Broadway St Galveston, TX 77551",,,,,,,,"Leon's World's Finest BBQ5427 Broadway St Galveston, TX 77551","Pho Tai3728 Broadway Galveston, TX 77550",86,POINT (-94.8283999 29.2902204447218),
20,20,20,20,MyiGwHTGJ3Qzq2i1c3bLYQ,Mario's Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/gpJNXE9mLtRzq6Fe88FFgA/o.jpg,OPERATIONAL,https://www.yelp.com/biz/marios-pizza-galveston?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,(409) 443-5556,219.0,restaurant,3.5,"['https://s3-media1.fl.yelpcdn.com/bphoto/gpJNXE9mLtRzq6Fe88FFgA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/LbBUZwxR2KlqE8VOXpgaHA/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/LjY_92GGN_YUNF1Bmi177Q/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",29.2082758,-94.9373606,REGULAR,"13708 Termini-san Luis Pass Rd Galveston, TX 77554",,,,,,,,"Mario's Pizza13708 Termini-san Luis Pass Rd Galveston, TX 77554","Mario's Pizza13708 Termini-San Luis Pass Road, Galveston",90,POINT (-94.9373606 29.2082758),
21,21,21,21,hZGAYVqIT29iRWVypt_Otg,Magic Carpet Golf,https://s3-media3.fl.yelpcdn.com/bphoto/JoB0whwdGu333hsB1-E-HA/o.jpg,OPERATIONAL,https://www.yelp.com/biz/magic-carpet-golf-galveston?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,(409) 740-2000,123.0,restaurant,4.0,"['https://s3-media3.fl.yelpcdn.com/bphoto/JoB0whwdGu333hsB1-E-HA/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/r8WkaQQBsRySrigLDfLleA/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/bxnd_kKnvo5VB96eNj2LpQ/o.jpg']",,"[{'open': [{'is_overnight': False, 'start': '0900', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '0900', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",29.2510547637939,-94.8545074462891,REGULAR,"9030 Seawall Blvd Galveston, TX 77554",,,,,,,,"Magic Carpet Golf9030 Seawall Blvd Galveston, TX 77554","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-94.8545074462891 29.2510547637939),
22,22,22,22,IdUNzCARAOj-FjSIxPAlUg,Landry's Prime Seafood & Steaks,https://s3-media2.fl.yelpcdn.com/bphoto/KTwmKQe7NS0IUumj035GFw/o.jpg,OPERATIONAL,https://www.yelp.com/biz/landrys-seafood-house-galveston-4?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,(409) 744-1010,637.0,restaurant,3.5,"['https://s3-media2.fl.yelpcdn.com/bphoto/KTwmKQe7NS0IUumj035GFw/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/BOvqvI9BdRfAF6i2riaUDg/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/oLbQ9Qs36-009JRXgntAxw/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",29.270735202849,-94.8202316880881,REGULAR,"5310 Seawall Blvd Galveston, TX 77551",,,,,,,,"Landry's Prime Seafood & Steaks5310 Seawall Blvd Galveston, TX 77551","Landry's Prime Seafood & Steaks5310 Seawall Boulevard, Galveston",88,POINT (-94.8202316880881 29.270735202849),
23,23,23,23,srTloTaTv-Vw7PdIjmNqrQ,Seawall Coffee Company,https://s3-media1.fl.yelpcdn.com/bphoto/G7D7KNn69FxtPkSwemvu3A/o.jpg,OPERATIONAL,https://www.yelp.com/biz/seawall-coffee-company-galveston?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,(409) 632-7508,47.0,restaurant,4.5,"['https://s3-media1.fl.yelpcdn.com/bphoto/G7D7KNn69FxtPkSwemvu3A/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/BzohTPEJWgYNJul5t_5TuA/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/LkZkz2ip_nVMfimkn_Tp1A/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '0600', 'end': '1800', 'day': 1}, {'is_overnight': False, 'start': '0600', 'end': '1800', 'day': 2}, {'is_overnight': False, 'start': '0600', 'end': '1800', 'day': 3}, {'is_overnight': False, 'start': '0600', 'end': '2000', 'day': 4}, {'is_overnight': False, 'start': '0600', 'end': '2000', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '1700', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",29.244638725096,-94.8678233612548,,,,,,,,,,,GalvestonGalveston,60,POINT (-94.8678233612548 29.244638725096),
24,24,24,24,V9ZUiA37TY8LnK0DZw6vfQ,Darlene's Shrimp Shack,https://s3-media3.fl.yelpcdn.com/bphoto/HU4CvNwGYV-OI6fNw1CjHQ/o.jpg,OPERATIONAL,https://www.yelp.com/biz/darlenes-shrimp-shack-galveston-2?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,(409) 740-4118,156.0,restaurant,4.0,"['https://s3-media3.fl.yelpcdn.com/bphoto/HU4CvNwGYV-OI6fNw1CjHQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/cIc8zludq621esURGSLiTg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/mv3zutWHM-Vb2PW2KJrKWA/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",29.281213760376,-94.8343124389648,REGULAR,"1727 61st St Galveston, TX 77551",,,,,,,,"Darlene's Shrimp Shack1727 61st St Galveston, TX 77551","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-94.8343124389648 29.281213760376),
25,25,25,25,15xb0p2Mgz7AuSGlmQoVVw,Teaside Tapioca,https://s3-media4.fl.yelpcdn.com/bphoto/hF2I1T_scVyyoH4d8zXkxg/o.jpg,OPERATIONAL,https://www.yelp.com/biz/teaside-tapioca-galveston?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,(409) 632-7344,64.0,restaurant,4.5,"['https://s3-media4.fl.yelpcdn.com/bphoto/hF2I1T_scVyyoH4d8zXkxg/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/e0czzmqir1b0cQI6-XNK7A/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/2K-EST4dDkT79Y2keO-gWg/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '1930', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '1930', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '1930', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '1930', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '1930', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '1900', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",29.2741856735096,-94.8132018030099,REGULAR,"4702 Seawall Blvd Galveston, TX 77551",,,,,,,,"Teaside Tapioca4702 Seawall Blvd Galveston, TX 77551","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-94.8132018030099 29.2741856735096),
26,26,26,26,2ryrhvtyAqkRz5OvJIA3QQ,Nate's West End,https://s3-media1.fl.yelpcdn.com/bphoto/-OmOYUmmZepSt4ToKe5gvg/o.jpg,OPERATIONAL,https://www.yelp.com/biz/nates-west-end-galveston?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,(409) 737-9530,326.0,restaurant,3.5,"['https://s3-media1.fl.yelpcdn.com/bphoto/-OmOYUmmZepSt4ToKe5gvg/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/gbPoXQCjgs0BB3LXgVxCSA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/EyfmjQU2NmNnwKdbaU5NzQ/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",29.175256729126,-94.9850769042969,,,,,,,,,,,GalvestonGalveston,60,POINT (-94.9850769042969 29.175256729126),
