order,Name,Address,Coordinates,lats,longs,euc_diff
2122,Office Depot,"2711 61st Street, Galveston",POINT (-94.83101169999999 29.27121020000001),29.27121020000001,-94.83101169999999,0.07275209798180388
2123,Tideway Physical Therapy & Rehab,"Aquatic Entrance, 6444 Central City Boulevard, Galveston",POINT (-94.831981 29.2669112),29.2669112,-94.831981,0.07715055500858331
2124,Housing Authority-The City,"2810 61st Street, Galveston",POINT (-94.8278009 29.2703014),29.2703014,-94.8278009,0.07279602759014316
2125,Randalls Pharmacy,"2931 Central City Boulevard, Galveston",POINT (-94.8299986 29.2695652),29.2695652,-94.8299986,0.07405896063676021
2126,Treasure Trove,"2719 61st Street, Galveston",POINT (-94.8302122 29.2702712),29.2702712,-94.8302122,0.07343506821196906
2127,Western Union,"Randall's, 2931 Central City Boulevard, Galveston",POINT (-94.8285669 29.2699294),29.2699294,-94.8285669,0.07334220773132512
2128,First Convenience Bank,"6702 Seawall Boulevard, Galveston",POINT (-94.8324298 29.2650748),29.2650748,-94.8324298,0.07903935373747382
2129,Bug It Pest Control LLC,"6102 Seawall Boulevard, Galveston",POINT (-94.8274412 29.2666641),29.2666641,-94.8274412,0.07625353720633163
2130,Western Union,"First Conv Bank, 6702 Seawall Boulevard, Galveston",POINT (-94.8329452 29.2651516),29.2651516,-94.8329452,0.07911015037284373
2131,Walmart Deli,"6702 Seawall Boulevard A, Galveston",POINT (-94.8329455 29.2651472),29.2651472,-94.8329455,0.07911445487988696
2132,Jackson Hewitt Tax Service,"6702 Seawall Boulevard, Galveston",POINT (-94.83308799999999 29.265035),29.265035,-94.83308799999999,0.07926252128928499
2133,ATM Wal-mart,"6702 Seawall Boulevard, Galveston",POINT (-94.8329578 29.2648638),29.2648638,-94.8329578,0.07938974318989495
2134,MoneyGram,"6702 Seawall Boulevard, Galveston",POINT (-94.83321289999999 29.26491559999999),29.26491559999999,-94.83321289999999,0.07941259285622607
2135,Jackson Hewitt Tax Service,"2705-R 61st Street, Galveston",POINT (-94.8302798 29.2716752),29.2716752,-94.8302798,0.07210199915833675
2136,MoneyGram,"2705 61st Street # A, Galveston",POINT (-94.8302671 29.2716949),29.2716949,-94.8302671,0.07207957277166525
2137,RANDALL'S GAS,Galveston,POINT (-94.82914559999999 29.2714109),29.2714109,-94.82914559999999,0.07205466083800889
2138,Good Vibes Surf Lessons,"6301 Seawall Boulevard, Galveston",POINT (-94.8281502 29.2651362),29.2651362,-94.8281502,0.07790149341205337
2139,Affinity Laser,"2808 61st Street, Galveston",POINT (-94.82794539999999 29.2707298),29.2707298,-94.82794539999999,0.0724145965227364
2140,Larry Ryan Heating & Air Conditioning,"6705 Golfcrest Drive, Galveston",POINT (-94.83558529999999 29.26983469999999),29.26983469999999,-94.83558529999999,0.07546652085529286
2141,Murphy USA,"6810 Seawall Boulevard, Galveston",POINT (-94.83364 29.26315),29.26315,-94.83364,0.08122666780655177
2142,Randalls Fuel Station,"2815 Central City Boulevard, Galveston",POINT (-94.8285997 29.2698885),29.2698885,-94.8285997,0.07338992573994216
2143,Exxon,"6026 Seawall Boulevard, Galveston",POINT (-94.826149 29.2669657),29.2669657,-94.826149,0.07568203781148476
2144,Valero,"69th Street, Galveston",POINT (-94.83415360000001 29.2627502),29.2627502,-94.83415360000001,0.0817570180223438
2145,Valero Corner Store,"6902 Seawall Boulevard, Galveston",POINT (-94.83418309999999 29.2627194),29.2627194,-94.83418309999999,0.081795034126448
2146,Roanne Randle,"2828 61st Street, Galveston",POINT (-94.82710349999999 29.26909819999999),29.26909819999999,-94.82710349999999,0.07380550140936398
2147,Shell By The Sea,"6102 Seawall Boulevard #162, Galveston",POINT (-94.82758229999999 29.2668472),29.2668472,-94.82758229999999,0.07610653315638619
2148,La Quinta Inn & Suites by Wyndham Galveston,"758C+W8, 2901 63rd Street, Galveston",POINT (-94.829478 29.266908),29.266908,-94.829478,0.07649503561130602
2149,Fun In The Sun Condo,"6300 Seawall Boulevard, Galveston",POINT (-94.8300703 29.2655678),29.2655678,-94.8300703,0.07794060609937449
2150,Victorian Condos Tranquility at the Victorian 3224,"6300 Seawall Boulevard UNIT 3224, Galveston",POINT (-94.82989979999999 29.265565),29.265565,-94.82989979999999,0.07790071522291848
2151,Pickled Pelican,"6300 Seawall Boulevard, Galveston",POINT (-94.8301121 29.2655048),29.2655048,-94.8301121,0.0780120823157761
2152,Home by the Sea,"6300 Seawall Boulevard UNIT 3308, Galveston",POINT (-94.82963920000002 29.2655873),29.2655873,-94.82963920000002,0.07781466177823304
2153,Gulf Breezes with Two Pools and Cruise Parking,"6300 Seawall Boulevard #6300, Galveston",POINT (-94.8291187 29.2656247),29.2656247,-94.8291187,0.07765206999840758
2154,Snowbirds Retreat,"6102 Seawall Boulevard Unit 211, Galveston",POINT (-94.82758229999999 29.2668472),29.2668472,-94.82758229999999,0.07610653315638619
2155,21 Sands,"6102 Seawall Boulevard, Galveston",POINT (-94.82758229999999 29.2668472),29.2668472,-94.82758229999999,0.07610653315638619
2156,"Holland House, Galveston, Texas","2810 61st Street, Galveston",POINT (-94.8278009 29.2703014),29.2703014,-94.8278009,0.07279602759014316
2157,Royal Creations By Meca,"2110 Ann Marie Lane, Galveston",POINT (-94.843651 29.2731481),29.2731481,-94.843651,0.07552445055112113
2158,Home Cut Donuts,"6807 Stewart Road, Galveston",POINT (-94.83804599999999 29.2716408),29.2716408,-94.83804599999999,0.07463761110033336
2159,Starbucks,"Moody Avenue, Galveston",POINT (-94.8508679 29.2727673),29.2727673,-94.8508679,0.07928513171243694
2160,Shearn's Seafood and Prime Steaks,"7 Hope Boulevard, Galveston",POINT (-94.850647 29.273078),29.273078,-94.850647,0.07890526163936247
2161,Cafe in the Park,"7 Hope Boulevard, Galveston",POINT (-94.85065820000001 29.2730342),29.2730342,-94.85065820000001,0.07894867082116863
2162,Moody Gardens Resturaunt,"1 Hope Boulevard, Galveston",POINT (-94.8520363 29.2757299),29.2757299,-94.8520363,0.07737044867154091
2163,Surfside Grill,"2109 Lockheed Road, Galveston",POINT (-94.85257 29.2706189),29.2706189,-94.85257,0.08200159430994709
2164,Pointe Pizza,"2109 Lockheed Road, Galveston",POINT (-94.85257 29.2706189),29.2706189,-94.85257,0.08200159430994709
2165,Wasserfest,"2109 Lockheed Road, Galveston",POINT (-94.85257 29.2706189),29.2706189,-94.85257,0.08200159430994709
2166,Moody Gardens Convention Center,Galveston,POINT (-94.8491468 29.2732558),29.2732558,-94.8491468,0.07799841687561493
2167,Inn at the Waterpark,"2525 Jones Drive, Galveston",POINT (-94.84991649999999 29.2655757),29.2655757,-94.84991649999999,0.08510934076733462
2168,Palm Beach At Moody Gardens,"8928, 1 Hope Boulevard, Galveston",POINT (-94.850972 29.275732),29.275732,-94.850972,0.07680275654314504
2169,Schlitterbahn Waterpark Galveston,"2109 Gene Lucas Blvd, Galveston",POINT (-94.85173689999999 29.2703671),29.2703671,-94.85173689999999,0.08179486039247376
2170,Scholes International Airport,"2115 Terminal Drive, Galveston",POINT (-94.8552093 29.26820749999999),29.26820749999999,-94.8552093,0.0854314937132433
2171,Island Bay Resort Apartment Homes,"7400 Jones Drive, Galveston",POINT (-94.8446427 29.2706019),29.2706019,-94.8446427,0.07824792626626852
2172,Seaport Village Apartment Homes,"7200 Heards Lane, Galveston",POINT (-94.84495779999999 29.2748834),29.2748834,-94.84495779999999,0.0745635608289905
2173,Jana Kyu K MD,"6710 Stewart Road # 100, Galveston",POINT (-94.8383319 29.2735109),29.2735109,-94.8383319,0.07301108875058956
2174,Hurricane Electric,"6702 Oleander Avenue, Galveston",POINT (-94.8368132 29.2719583),29.2719583,-94.8368132,0.07389493343140884
2175,Phi Galveston,"2215 Terminal Drive, Galveston",POINT (-94.8553451 29.2670998),29.2670998,-94.8553451,0.0864478055679673
2176,Frost Bank,"6801 Stewart Road, Galveston",POINT (-94.8379223 29.2719842),29.2719842,-94.8379223,0.0742727988676714
2177,Ihti,"2215 Terminal Drive, Galveston",POINT (-94.8547717 29.267185),29.267185,-94.8547717,0.08607876147530072
2178,Gulf Coast Electric,"38 Back Bay Circle, Galveston",POINT (-94.84343349999999 29.2759019),29.2759019,-94.84343349999999,0.07296145094085427
2179,Bible Baptist Church,"7021 Avenue P 1/2, Galveston",POINT (-94.84187539999999 29.2748431),29.2748431,-94.84187539999999,0.07322722824366533
2180,Bob Davis Paint & Drywall Inc,Galveston,POINT (-94.84327309999999 29.27432),29.27432,-94.84327309999999,0.07430577005833029
2181,Gulf Coast Conference Inc,"Moody Gardens Tram Route, Galveston",POINT (-94.85419189999999 29.2735011),29.2735011,-94.85419189999999,0.08041033667119374
2182,Expo Hall,"7 Hope Boulevard, Galveston",POINT (-94.84888219999999 29.2736278),29.2736278,-94.84888219999999,0.07754421012911336
2183,Production Building / Human Resources,"2331 Sky Master Road, Galveston",POINT (-94.84917469999999 29.2710574),29.2710574,-94.84917469999999,0.07992914292558086
2184,Rooftop Terrace,"7 Hope Boulevard, Galveston",POINT (-94.85054199999999 29.2727556),29.2727556,-94.85054199999999,0.07912985330613984
2185,ATM,"Moody Gardens Convention Center, 1 Hope Boulevard, Galveston",POINT (-94.8507479 29.273083),29.273083,-94.8507479,0.07895232554688317
2186,Parc at Marina Landing,"7302 Heards Lane, Galveston",POINT (-94.84685549999999 29.2762716),29.2762716,-94.84685549999999,0.0742453152981155
2187,Learning Enabled Publications LLC,"7314 Offats Point Circle, Galveston",POINT (-94.84809760000002 29.2772697),29.2772697,-94.84809760000002,0.07399959735837346
2188,Moody Gardens 3D Theater,"1 Hope Boulevard, Galveston",POINT (-94.8519352 29.2754026),29.2754026,-94.8519352,0.0775928092058279
2189,CoastLine Air Conditioning & Heating,"2513 Gerol Drive, Galveston",POINT (-94.8451284 29.26794039999999),29.26794039999999,-94.8451284,0.08085802301725722
2190,"South Land Title, LLC","6710 Stewart Road #200, Galveston",POINT (-94.838354 29.273543),29.273543,-94.838354,0.07298983696475568
2191,Edward Jones - Financial Advisor: David P Rogers,"6710 Stewart Road Ste 201, Galveston",POINT (-94.8381512 29.273101),29.273101,-94.8381512,0.07332194118165239
2192,Dollar General,"2415 69th Street b, Galveston",POINT (-94.83905569999999 29.2713435),29.2713435,-94.83905569999999,0.07529094484678624
2193,ATM,"2421 69th Street, Galveston",POINT (-94.83907889999999 29.2712152),29.2712152,-94.83907889999999,0.07541846895843057
2194,St. Francis of the Island,"6910 Yucca Drive, Galveston",POINT (-94.8391319 29.2708045),29.2708045,-94.8391319,0.07581872179838858
2195,Lutherhill Galveston,"6910 Yucca Drive, Galveston",POINT (-94.83913179999999 29.27080449999999),29.27080449999999,-94.83913179999999,0.07581868405509404
2196,Galveston Word Church,"2502 Cedar Street, Galveston",POINT (-94.8386398 29.2704881),29.2704881,-94.8386398,0.07592816291578632
2197,Nancy's Cabinets & Granite Countertop,"6723 Stewart Road, Galveston",POINT (-94.8375409 29.27238419999999),29.27238419999999,-94.8375409,0.0737605798350647
2198,"UTMB Health Dermatology - Island West, Galveston","6710 Stewart Road #100, Galveston",POINT (-94.8381263 29.2730851),29.2730851,-94.8381263,0.07332728922769181
2199,The Doyle Law Firm PLLC,"6710 Stewart Road #300, Galveston",POINT (-94.8381263 29.2730851),29.2730851,-94.8381263,0.07332728922769181
2200,Dr. Myers Hurt,"6710 Stewart Road, Galveston",POINT (-94.8381263 29.2730851),29.2730851,-94.8381263,0.07332728922769181
2201,"UTMB Health Family Medicine - Island West, Galveston","6710 Stewart Road #100, Galveston",POINT (-94.838126 29.27310599999999),29.27310599999999,-94.838126,0.07330781492189208
2202,Galveston Helicopters,"2115 Terminal Drive, Galveston",POINT (-94.8553451 29.2681865),29.2681865,-94.8553451,0.0855204993259987
2203,Scenic Galveston Inc,"20 Colony Park Circle, Galveston",POINT (-94.83853529999999 29.2688663),29.2688663,-94.83853529999999,0.07739904052825791
2204,Lassie League Complex,"2506 83rd Street, Galveston",POINT (-94.8521852 29.2650747),29.2650747,-94.8521852,0.08662197859531498
2205,Pure Logic Co.,"6620 Park Street, Galveston",POINT (-94.83722689999999 29.274311),29.274311,-94.83722689999999,0.07185391433153074
2206,Rawlins Building Group,"3 Colony Park Drive, Galveston",POINT (-94.8392209 29.26701469999999),29.26701469999999,-94.8392209,0.07937325418798985
2207,Maxum Industries,"6618 Stewart Road, Galveston",POINT (-94.8367796 29.2736189),29.2736189,-94.8367796,0.07233325791634047
2208,Galveston County Home Inspctn,"6610 Stewart Road, Galveston",POINT (-94.8364141 29.2736214),29.2736214,-94.8364141,0.07219901426960205
2209,Doggie Detailers of Galveston,"6608 Stewart Road, Galveston",POINT (-94.8363449 29.2735321),29.2735321,-94.8363449,0.0722576128267629
2210,Oppe Elementary School,"2915 81st Street, Galveston",POINT (-94.85022839999999 29.263423),29.263423,-94.85022839999999,0.08716483157265473
2211,M H & T the Advertising Agency,"6615 Stewart Road, Galveston",POINT (-94.8361144 29.2727456),29.2727456,-94.8361144,0.07291144056804454
2212,Gulf Coast Emergency Response Training,"6511 Stewart Road STE 2, Galveston",POINT (-94.8359121 29.2731471),29.2731471,-94.8359121,0.07246448966909534
2213,Island Graphics,"6511 Stewart Road #6g, Galveston",POINT (-94.8359121 29.2731471),29.2731471,-94.8359121,0.07246448966909534
2214,Murray Insurance & Financial Services,"6511 Stewart Road STE 10, Galveston",POINT (-94.8359112 29.2731488),29.2731488,-94.8359112,0.07246258207041406
2215,Curt Miller Magician,"Moody Gardens Convention Center, 7 Hope Boulevard, Galveston",POINT (-94.85065820000001 29.2730342),29.2730342,-94.85065820000001,0.07894867082116863
2216,Rainforest Pyramid,"1 Hope Boulevard, Galveston",POINT (-94.852722 29.27549299999999),29.27549299999999,-94.852722,0.07793963508103749
2217,A Tropical Paradise,"7400 Jones Drive #2421, Galveston",POINT (-94.8460369 29.271794),29.271794,-94.8460369,0.0778034935441793
2218,Tasty Galvy Treats,"6224 Central City Boulevard, Galveston",POINT (-94.8407933 29.2613148),29.2613148,-94.8407933,0.08525808640733179
2219,Mel's Blueplate & Seafood Express,"7428 Stewart Road, Galveston",POINT (-94.84003299999999 29.2607707),29.2607707,-94.84003299999999,0.08550149113482118
2220,Sapori,"7611 Stewart Road, Galveston",POINT (-94.84129380000002 29.25926339999999),29.25926339999999,-94.84129380000002,0.08735390052011675
2221,Inverness By the Sea,"7600 Seawall Boulevard, Galveston",POINT (-94.84058329999999 29.2593028),29.2593028,-94.84058329999999,0.08706912247581299
2222,Driftwood Apartments,"7019 Lasker Drive, Galveston",POINT (-94.8360101 29.2629887),29.2629887,-94.8360101,0.08208623341299544
2223,The Church of Jesus Christ of Latter-day Saints,"3114 77th Street, Galveston",POINT (-94.84275699999999 29.2612405),29.2612405,-94.84275699999999,0.08604394223661477
2224,Direct Shutter Inc.,"4820 Pine St, Galveston, TX",POINT (-94.8388148 29.2616688),29.2616688,-94.8388148,0.08424217034968991
2225,Skyline Building Services,"7700 Seawall Boulevard UNIT 1102, Galveston",POINT (-94.8419503 29.2583614),29.2583614,-94.8419503,0.08842986627496886
2226,Galvez Home Solutions,"7019 Lasker Drive, Galveston",POINT (-94.8359874 29.2631444),29.2631444,-94.8359874,0.08193118755147413
2227,Weis Middle School,"7100 Stewart Road, Galveston",POINT (-94.83880359999999 29.265021),29.265021,-94.83880359999999,0.0810886877257714
2228,Amy's Classic Beauty,"7019 Lasker Drive #1632, Galveston",POINT (-94.83516689999999 29.26324839999999),29.26324839999999,-94.83516689999999,0.08158067635720466
2229,Gulfwind Apartments,"8020 Stewart Road, Galveston",POINT (-94.84571199999999 29.258242),29.258242,-94.84571199999999,0.08994576830023154
2230,Cash Mortgage Services,"7016 Williams Drive, Galveston",POINT (-94.83663089999999 29.2642445),29.2642445,-94.83663089999999,0.08109127265830458
2231,The Oceanfront Galveston Apartments,"7820 Seawall Boulevard, Galveston",POINT (-94.84304039999999 29.2578194),29.2578194,-94.84304039999999,0.08932779367130736
2232,"ATM (ATM Link, Inc.)","7428 Stewart Road, Galveston",POINT (-94.84003299999999 29.2607707),29.2607707,-94.84003299999999,0.08550149113482118
2233,Valero,"7428 Stewart Road, Galveston",POINT (-94.84003299999999 29.2607707),29.2607707,-94.84003299999999,0.08550149113482118
2234,David Wysong’s,"7513 Antilles Avenue, Galveston",POINT (-94.8407378 29.2605893),29.2605893,-94.8407378,0.08591714305952929
2235,Lighthouse Galveston,"7402 Stewart Road, Galveston",POINT (-94.8397251 29.2615073),29.2615073,-94.8397251,0.08470388949408805
2236,Lighthouse Family Church,"7402 Stewart Road, Galveston",POINT (-94.83971 29.2615422),29.2615422,-94.83971,0.08466592313954584
2237,ATM (West End Food Mart),"7501 Stewart Road, Galveston",POINT (-94.84012899999999 29.259714),29.259714,-94.84012899999999,0.0865268015405693
2238,Texaco,"7501 Stewart Road, Galveston",POINT (-94.83978239999999 29.2596997),29.2596997,-94.83978239999999,0.08642224697404749
2239,Anchor Shipping & Charter,"7312 Seawall Boulevard, Galveston",POINT (-94.8387915 29.26043229999999),29.26043229999999,-94.8387915,0.08540010636879754
2240,Getbizzusa.com,"7312 Seawall Boulevard #216, Galveston",POINT (-94.838595 29.260619),29.260619,-94.838595,0.08515896536372375
2241,Galveston Seazatt View Condo,"7310 Seawall Boulevard, Galveston",POINT (-94.8376706 29.2606592),29.2606592,-94.8376706,0.08482056365475762
2242,Mike Parks Plumbing,"7501 Beluche Drive, Galveston",POINT (-94.84166499999999 29.262909),29.262909,-94.84166499999999,0.08408871347930207
2243,R W Armstrong Surveyors,"7700 Seawall Boulevard Unit 503, Galveston",POINT (-94.8421685 29.2583581),29.2583581,-94.8421685,0.08851074845543107
2244,Jen Pearson Marketing,"7700 Seawall Boulevard, Galveston",POINT (-94.8420582 29.2582523),29.2582523,-94.8420582,0.08857021824008036
2245,Our Condo,"7160-7278 Seawall Boulevard, Galveston",POINT (-94.8364926 29.2614014),29.2614014,-94.8364926,0.08374489877846149
2246,Surfin Safari Galveston Vacation Rental,"7000 Seawall Boulevard Unit 1018, Galveston",POINT (-94.8364989 29.2615152),29.2615152,-94.8364989,0.08363867660752802
2247,Hurricane's Football Field,"7300 Stewart Road, Galveston",POINT (-94.83801849999999 29.2637389),29.2637389,-94.83801849999999,0.08202488731784795
2248,Looney Dunes at the Dawn,"7000 Seawall Boulevard #1115, Galveston",POINT (-94.83561960000002 29.2621609),29.2621609,-94.83561960000002,0.08275419689939141
2249,Mermaid Landing,"7000 Seawall Boulevard #213, Galveston",POINT (-94.83561960000002 29.2621609),29.2621609,-94.83561960000002,0.08275419689939141
2250,Mermaid Lookout,"7000 Seawall Boulevard APT 1033, Galveston",POINT (-94.83561960000002 29.2621609),29.2621609,-94.83561960000002,0.08275419689939141
2251,The Dolphin,"7000 Seawall Boulevard APT 513, Galveston",POINT (-94.83561960000002 29.2621609),29.2621609,-94.83561960000002,0.08275419689939141
2252,"You, Me & The Sea","7000 Seawall Boulevard #1011, Galveston",POINT (-94.83561960000002 29.2621609),29.2621609,-94.83561960000002,0.08275419689939141
2253,HOPE: Health & Life Insurance Advisors,"7820 Seawall Boulevard Apt 301, Galveston",POINT (-94.84344730000001 29.2579455),29.2579455,-94.84344730000001,0.08935951558971926
2254,Texas Luxury Cribs,"3311 Ashton Place, Galveston",POINT (-94.8369362 29.2640772),29.2640772,-94.8369362,0.08134832137592217
2255,Weis Collegiate Academy Field,"7100 Stewart Road, Galveston",POINT (-94.83880359999999 29.265021),29.265021,-94.83880359999999,0.0810886877257714
2256,Cash Mortgage Services/James E Davis owner,"By Appointment Only, 7016 Williams Drive, Galveston",POINT (-94.83663829999999 29.2642092),29.2642092,-94.83663829999999,0.0811270752506024
2257,Bills Pad in Galveston,"7000 Seawall Boulevard, Galveston",POINT (-94.8351017 29.26207399999999),29.26207399999999,-94.8351017,0.08268152652418702
2258,Queens Boss Shanice,"8008 Seawall Boulevard, Galveston",POINT (-94.8439417 29.2576635),29.2576635,-94.8439417,0.08980457398240468
2259,Database Mart LLC,"7017 Weis drive, Galveston",POINT (-94.83680749999999 29.2645984),29.2645984,-94.83680749999999,0.08081359097088185
2260,Galveston Beachside Vacation Condos,"7000 Seawall Boulevard, Galveston",POINT (-94.83470899999999 29.2623387),29.2623387,-94.83470899999999,0.08231255929362359
2261,Sugar Bean,"11 Evia Main, Galveston",POINT (-94.8704183 29.2610286),29.2610286,-94.8704183,0.09993123588670752
2262,Seawall Coffee Company,"3802 Cove View Boulevard Suite R, Galveston",POINT (-94.867899 29.244604),29.244604,-94.867899,0.11219644496786013
2263,Jimmy's on the Pier,"9001 Seawall Boulevard, Galveston",POINT (-94.85324 29.250636),29.250636,-94.85324,0.09996915994553664
2264,Seahorse Grill,"3802 Cove View Boulevard suite c, Galveston",POINT (-94.86803789999999 29.2444658),29.2444658,-94.86803789999999,0.11238625335882751
2265,Hunt Brother Pizza,"8910 Seawall Boulevard, Galveston",POINT (-94.8532616 29.2517957),29.2517957,-94.8532616,0.0989312791682999
2266,Viet Cajun,"8910 Seawall Boulevard Suite E, Galveston",POINT (-94.8532616 29.2517957),29.2517957,-94.8532616,0.0989312791682999
2267,Jimmy's Curbside Restaurant and Grocery,"9001 Seawall Boulevard, Galveston",POINT (-94.8531793 29.2506985),29.2506985,-94.8531793,0.09988671750396153
2268,Roll-N-Bar,"8305 Stewart Road, Galveston",POINT (-94.84814569999999 29.2564331),29.2564331,-94.84814569999999,0.09257542869387367
2269,Cooper's Landing,"11150 Termini-San Luis Pass Road, Galveston",POINT (-94.8780445 29.2407199),29.2407199,-94.8780445,0.12091060372537679
2270,Tin Cup's Caddy Shack,"9020 Stewart Road, Galveston",POINT (-94.85563169999999 29.2539288),29.2539288,-94.85563169999999,0.09807936593536885
2271,Galveston Island Brewing,"8423 Stewart Road, Galveston",POINT (-94.8491631 29.2556348),29.2556348,-94.8491631,0.09372031107207383
2272,Woody's Bar,"11149 Termini-San Luis Pass Road, Galveston",POINT (-94.8779656 29.23954989999999),29.23954989999999,-94.8779656,0.12183917526204369
2273,Dizzy Dorado,"3802 Cove View Boulevard, Galveston",POINT (-94.8676095 29.2446661),29.2446661,-94.8676095,0.11199522538758129
2274,"Holiday Inn Express & Suites Galveston West-Seawall, an IHG Hotel","8628 Seawall Boulevard, Galveston",POINT (-94.8508256 29.2532731),29.2532731,-94.8508256,0.09655893924722071
2275,Galveston Beach Hotel,"8710 Seawall Boulevard, Galveston",POINT (-94.8514034 29.2532144),29.2532144,-94.8514034,0.09685478562493782
2276,Courtyard by Marriott Galveston Island,"9550 Seawall Boulevard, Galveston",POINT (-94.86022299999999 29.24777),29.24777,-94.86022299999999,0.10566719547692306
2277,TownePlace Suites by Marriott Galveston Island,"9540 Seawall Boulevard, Galveston",POINT (-94.860647 29.248753),29.248753,-94.860647,0.10500254210701572
2278,Island Innovations Inc,"3802 Cove View Boulevard, Galveston",POINT (-94.8678247 29.2446394),29.2446394,-94.8678247,0.11212803352060637
2279,Comfort Suites,"3606 89th Street, Galveston",POINT (-94.853223 29.2533079),29.2533079,-94.853223,0.09755280682306357
2280,Blue Pearl,"9520 Seawall Boulevard #114, Galveston",POINT (-94.8597063 29.2487222),29.2487222,-94.8597063,0.10458386791192112
2281,My Galveston Getaway at the Maravilla,"9520 Seawall Boulevard, Galveston",POINT (-94.85973279999999 29.2486135),29.2486135,-94.85973279999999,0.10469226146113224
2282,Galveston Primetime,"8902 Seawall Boulevard, Galveston",POINT (-94.8542107 29.2530127),29.2530127,-94.8542107,0.09825354948272111
2283,Galveston Fishing Pier,"9001 Seawall Boulevard, Galveston",POINT (-94.85318889999999 29.2505778),29.2505778,-94.85318889999999,0.09999996322664924
2284,Aqua View @ Seascape,"10811 Termini-San Luis Pass Road #1113, Galveston",POINT (-94.8712812 29.2418638),29.2418638,-94.8712812,0.11629070984552252
2285,Diamond Beach Luxury Suites By Ab Sea Resorts,"10327 Termini-San Luis Pass Road, Galveston",POINT (-94.86815829999999 29.24318190000001),29.24318190000001,-94.86815829999999,0.11355220987943825
2286,Evia,"13 Evia Main, Galveston",POINT (-94.8706548 29.2610751),29.2610751,-94.8706548,0.10003602007807925
2287,Magic Carpet Golf,"9030 Seawall Boulevard, Galveston",POINT (-94.85462210000001 29.2510208),29.2510208,-94.85462210000001,0.10022192694005755
2288,The Club of the Isle,"3433 Cove View Boulevard, Galveston",POINT (-94.8693975 29.2462217),29.2462217,-94.8693975,0.11159280428297626
2289,Moody Gardens Golf Course,"1700 Sydnor Lane, Galveston",POINT (-94.8689314 29.2651711),29.2651711,-94.8689314,0.09573292525012345
2290,Immanuel Baptist Church,"10101 Stewart Road, Galveston",POINT (-94.867218 29.250029),29.250029,-94.867218,0.10720875095637428
2291,Big M’s Lawn Service,"1503 103rd Street, Galveston",POINT (-94.87801530000002 29.2668012),29.2668012,-94.87801530000002,0.10031944268382034
2292,Haney & Associates Appraisers,"3433 Cove View Boulevard, Galveston",POINT (-94.8700159 29.2460874),29.2460874,-94.8700159,0.11203410835576275
2293,ECM Consultants,"43 Quintana Drive, Galveston",POINT (-94.87242429999999 29.2507897),29.2507897,-94.87242429999999,0.10942301217428183
2294,Galveston Real Estate -Jason Keeling,"3616 7 Mile Road suite 4, Galveston",POINT (-94.8724739 29.2431887),29.2431887,-94.8724739,0.11579691685215131
2295,Jerry Graham Sculptures,"23 Campeche Estates Drive, Galveston",POINT (-94.86700549999999 29.2535448),29.2535448,-94.86700549999999,0.10412609465261793
2296,Sunburned Pup,"29 Quintana Drive, Galveston",POINT (-94.87130979999999 29.2513056),29.2513056,-94.87130979999999,0.10836887908665559
2297,Moody Bank - ATM,"1700 Sydnor Lane, Galveston",POINT (-94.87026139999999 29.26548379999999),29.26548379999999,-94.87026139999999,0.09630479358188399
2298,Campeche Cove Apartments,"3428 Cove View Boulevard, Galveston",POINT (-94.8686426 29.24746649999999),29.24746649999999,-94.8686426,0.110137072286132
2299,Skydive Galveston,"9020 Stewart Road, Galveston",POINT (-94.855606 29.25396909999999),29.25396909999999,-94.855606,0.09803176090529508
2300,ATM,"3802 Cove View Boulevard, Galveston",POINT (-94.8678346 29.244599),29.244599,-94.8678346,0.11216781863890231
2301,Sandhill Crane Soccer Complex,"3348 7 Mile Road, Galveston",POINT (-94.8728095 29.2455636),29.2455636,-94.8728095,0.11398073504467886
2302,Phillips 66,"3802 Cove View Boulevard, Galveston",POINT (-94.8678346 29.244599),29.244599,-94.8678346,0.11216781863890231
2303,Days Inn & Suites by Wyndham Galveston West/Seawall,"8712 Seawall Boulevard, Galveston",POINT (-94.8522661 29.2544416),29.2544416,-94.8522661,0.09611529100953742
2304,"Lone Star Heroes: Comics & Toys - Galveston, Texas","8910 Seawall Boulevard c, Galveston",POINT (-94.85323129999999 29.2518177),29.2518177,-94.85323129999999,0.09889834837266692
2305,Dogs At Dolphins View,"10720 Termini-San Luis Pass Road, Galveston",POINT (-94.87181869999999 29.2433146),29.2433146,-94.87181869999999,0.11534100686060705
2306,"Dr. Ronak V. Shah, DO","3433 Cove View Boulevard, Galveston",POINT (-94.86969810000001 29.2453249),29.2453249,-94.86969810000001,0.11251342375241878
2307,Schreiber Park,"3134 83rd Street, Galveston",POINT (-94.8499677 29.2613287),29.2613287,-94.8499677,0.0889182722413747
2308,"Dr. Di Xia, MD","3433 Cove View Boulevard, Galveston",POINT (-94.86969810000001 29.2453249),29.2453249,-94.86969810000001,0.11251342375241878
2309,Healthy Galveston,"8610 Seawall Boulevard, Galveston",POINT (-94.85036819999999 29.2533668),29.2533668,-94.85036819999999,0.09628358132753878
2310,Best Western Plus Galveston Suites,"8502 Seawall Boulevard, Galveston",POINT (-94.849593 29.25386270000001),29.25386270000001,-94.849593,0.09551260209000954
