,Name,Address,Coordinates,Lat,Long,fast_food,user_ratings_total,bakery,cafe,meal_delivery,meal_takeaway,restaurant,food,hours_open,weight
527,L&L Hawaiian Barbecue,"348 Kinoole St Hilo, HI 96720",POINT (-155.08718 19.72175),19.72175,-155.08718,1,0.9999999999999994,0,1,0,1,0,0,,11.952380952380953
528,Whatta Waffle,"614 Kilauea Ave Hilo, HI 96720",POINT (-155.0606425 19.7006939),19.7006939,-155.0606425,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
529,Subway,"2100 D-1 Building D Kanoelehua Ave Space Space D-1, Bldg D Puainako Center Hilo, HI 96720",POINT (-155.0661941 19.6901623),19.6901623,-155.0661941,1,0.9999999999999994,0,1,0,1,0,0,,11.952380952380953
530,La Jefa Island Tacos,"16-1672 Keaau Pahoa Rd Keaau, HI 96749",POINT (-154.993569 19.560973),19.560973,-154.993569,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
531,Haneul Cafe,"417 Kalanikoa St Hilo, HI 96720",POINT (-155.0654354418043 19.71689969155004),19.71689969155004,-155.0654354418043,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
532,Domino’s Pizza,"315 Makaala St Ste 109 Hilo, HI 96720",POINT (-155.063457 19.701358),19.701358,-155.063457,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
533,Yum Yum Teriyaki,"111 E Puainako St Ste 568 Hilo, HI 96720",POINT (-155.064054890282 19.6970909352346),19.6970909352346,-155.064054890282,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
534,Orchidland General Store,"16-125 Orchidland Dr Keaau, HI 96749",POINT (-155.0048389 19.5524427),19.5524427,-155.0048389,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
535,Alibi Tavern,"16-566 Keaau-Pahoa Rd Keaau, HI 96749",POINT (-155.039108 19.621731),19.621731,-155.039108,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
536,Sirius Coffee,"15-2874 Pahoa Village Rd Pahoa, HI 96778",POINT (-154.9483733 19.4945336),19.4945336,-154.9483733,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
537,Thep Thai Cuisine,"15-2714 Pahoa Village Rd Ste P1 Pahoa, HI 96778",POINT (-154.95613 19.502533),19.502533,-154.95613,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
538,Black Rock Cafe,"15-2872 Pahoa Village Rd Pahoa, HI 96778",POINT (-154.948651 19.49493),19.49493,-154.948651,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
539,Machado Acres Park,"1622 Keone St Hilo, HI 96720",POINT (-155.0872670408802 19.67579398724363),19.67579398724363,-155.08726704088022,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
540,Bayfront Park,"1273 Kamehameha Ave Hilo, HI 96720",POINT (-155.074596405029 19.7229184018805),19.7229184018805,-155.074596405029,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
541,L&L Hawaiian Barbecue,"16-586 Old Volcano Rd Ste 104 Keaau, HI 96749",POINT (-155.0407772914131 19.62226940479621),19.622269404796207,-155.0407772914131,1,0.9999999999999994,0,1,0,1,0,0,,11.952380952380953
542,Liliuokalani Park and Gardens,"189 Lihiwai St Ste 151 Hilo, HI 96720",POINT (-155.0694495812058 19.72579608391994),19.72579608391994,-155.06944958120584,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
543,E Komo Mai Diner Bar & Grill,"1550 Kamehameha Ave Hilo, HI 96720",POINT (-155.06709 19.72215),19.72215,-155.06709,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
544,McDonald's,"16-565 Old Volcano Rd Keaau, HI 96749",POINT (-155.039260983467 19.6220488202064),19.6220488202064,-155.039260983467,1,0.9999999999999994,0,1,0,1,0,0,,11.952380952380953
545,808 LOCAL FLAVAH,"330 Kamehameha Ave Ste 102 Hilo, HI 96720",POINT (-155.0849898 19.7236213),19.7236213,-155.0849898,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
546,Keaau Filipino Food Store,"16-577 Old Volcano Rd Keaau, HI 96749",POINT (-155.03993 19.62111),19.62111,-155.03993,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
547,Muliwai Trail To Waimanu Valley,"19 E Kawili St Island of Hawaii District Office Dept of Land & Natural Resourc Hilo, HI 96720",POINT (-155.0724084 19.7039588),19.7039588,-155.0724084,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
548,Maona Food Truck,"Hilo, HI 96720",POINT (-155.08526 19.71664),19.71664,-155.08526,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
549,75 Degrees cafe,"1261 Kilauea Ave Ste 221 Hilo, HI 96720",POINT (-155.07558 19.71033),19.71033,-155.07558,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
550,New Star Bakery,"266 Makaala St Hilo, HI 96720",POINT (-155.06602 19.69877),19.69877,-155.06602,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
551,Grand Naniloa Resort Golf Club,"120 Banyan Dr Hilo, HI 96720",POINT (-155.064651 19.722764),19.722764,-155.064651,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
552,Texas Island BBQ,"15-1594 4th Ave Keaau, HI 96749",POINT (-154.9609532 19.6054621),19.6054621,-154.9609532,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
553,Hawaii Science and Technology Museum,"64 Keawe St Ste 201 Hilo, HI 96720",POINT (-155.0882231 19.72602911494227),19.726029114942275,-155.0882231,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
554,Burger King,"368A E Makaala St Hilo, HI 96720",POINT (-155.0606727 19.698912),19.698912,-155.0606727,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
555,Laniakea Cafe,"2350 Kekuanaoa St Hilo, HI 96720",POINT (-155.0394806822088 19.71476604997537),19.714766049975367,-155.03948068220885,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
556,Subway,"16-586 Old Volcano Rd P201 -203 P201 -203 Keaau, HI 96749",POINT (-155.039635 19.622353),19.622353,-155.039635,1,0.9999999999999994,0,1,0,1,0,0,,11.952380952380953
557,Dairy Queen/Orange Julius Treat Ctr,"111 E Puainako St Prince Kuhio Plaza (Hawa'i) Hilo, HI 96720",POINT (-155.063358 19.697399),19.697399,-155.063358,1,0.9999999999999994,0,1,0,1,0,0,,11.952380952380953
558,Pana'ewa Park,"100 Ohuohu St Hilo, HI 96720",POINT (-155.061891 19.69217),19.69217,-155.061891,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
559,Leleiwi Beach Park,"2300 Kalanianaole Ave Hilo, HI 96720",POINT (-155.015454283012 19.7343519247687),19.7343519247687,-155.015454283012,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
560,Baumkuchen Farm,"27-714 Ka'ie'ie Rd Papaikou, HI 96781",POINT (-155.12638 19.79175),19.79175,-155.12638,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
561,Pizza Hut,"2200 Kinoole St Hilo, HI 96720",POINT (-155.069717 19.68438),19.68438,-155.069717,1,0.9999999999999994,0,1,0,1,0,0,,11.952380952380953
562,Hula Lounge Lobby Bar,"93 Banyan Dr Hilo, HI 96720",POINT (-155.06499 19.72962),19.72962,-155.06499,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
563,Wai'ale Falls,"Waianuenue Ave Hilo, HI 96720",POINT (-155.1424145122506 19.71860389992004),19.71860389992004,-155.1424145122506,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
564,Zan's Grindz,"275 E Kawili St In Hilo Brewing Hilo, HI 96720",POINT (-155.0692177 19.7060705),19.7060705,-155.0692177,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
565,Mighty Sushi,"15-2660 Keaau Pahoa Rd Pahoa Marketplace Pahoa, HI 96778",POINT (-154.958946 19.508546),19.508546,-154.958946,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
566,Soontaree's Deli,"101 Aupuni St Ste 227A Hilo, HI 96720",POINT (-155.076705932617 19.7174129486084),19.7174129486084,-155.076705932617,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
567,Burger King,"580 Kilauea Ave Hilo, HI 96720",POINT (-155.08111 19.71821),19.71821,-155.08111,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
568,Colombian Snacks,"W Kawili St & W Puainako St Hilo, HI 96720",POINT (-155.08128 19.69393),19.69393,-155.08128,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
569,Hilo Ice Shave,"500 Manono St Unit 101 Hilo, HI 96720",POINT (-155.0705663552228 19.71572307407362),19.715723074073622,-155.07056635522275,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
570,Salti Gear Lemonade,"Hilo, HI 96720",POINT (-155.08186 19.71924),19.71924,-155.08186,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
571,Banzos,"15-2714 Pahoa Village Rd Unit D2 Puna Kai Shopping Center Pahoa, HI 96778",POINT (-154.9556714 19.5028467),19.5028467,-154.9556714,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
572,Pu’u ‘Ō’ō Trail,"23 State Rte 200 Hilo, HI 96720",POINT (-155.10332 19.71626),19.71626,-155.10332,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
573,@islandwoodfired,"Hilo, HI 96720",POINT (-155.08186 19.71924),19.71924,-155.08186,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
574,Kalakaua Park,"136 Kalakaua St Hilo, HI 96720",POINT (-155.088025748945 19.7250422173369),19.7250422173369,-155.088025748945,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
575,Minit Stop,"763 Leilani St Hilo, HI 96720",POINT (-155.0646999 19.70962),19.70962,-155.0646999,1,0.9999999999999994,0,1,0,1,0,0,,11.952380952380953
576,No. 1 Chinese Barbeque,"15-2660 Pahoa Village Rd Pahoa, HI 96778",POINT (-154.95806 19.50504),19.50504,-154.95806,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
577,Hawaiian Airlines Premier Club,"2450 Kekuanaoa St Hilo, HI 96720",POINT (-155.039928525399 19.7152155444586),19.7152155444586,-155.039928525399,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
578,Triple Pine Pizza,"Hilo, HI 96720",POINT (-155.087936401367 19.7178401947021),19.7178401947021,-155.087936401367,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
579,Lava Shack,"15-2929 Pahoa Village Rd Pāhoa, HI 96778",POINT (-154.945870824158 19.4939796182027),19.4939796182027,-154.945870824158,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
580,Reeds Bay Beach Park,"251 Banyan Dr Hilo, HI 96720",POINT (-155.060713291168 19.7251907587488),19.7251907587488,-155.060713291168,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
581,Kohala Coffee,"15-2714 Pahoa Village Rd Ste P2 Pāhoa, HI 96778",POINT (-154.9569715438182 19.502954390608),19.502954390608,-154.95697154381816,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
582,CoMechee Iceshave,"213 Kalanianaole St Hilo, HI 96720",POINT (-155.060890023308 19.72454795775818),19.724547957758176,-155.06089002330802,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
583,La Hiki Ola Kava Bar,"15-2950 Pahoa Village Rd Pāhoa, HI 96778",POINT (-154.945199012014 19.4937887697271),19.4937887697271,-154.945199012014,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
584,Starbucks,"381 Makaala St Safeway Hilo, HI 96720",POINT (-155.06088907 19.70063771),19.70063771,-155.06088907,1,0.9999999999999994,0,1,0,1,0,0,,11.952380952380953
585,Ahualani Park,"1516 Kikaha St Hilo, HI 96720",POINT (-155.0967874 19.6777939),19.6777939,-155.0967874,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
586,Hawaiian Style Pizza,"1177 Kilauea Ave Hilo, HI 96720",POINT (-155.076354 19.712087),19.712087,-155.076354,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
587,Panda Express,"376 Kilauea Ave Hilo, HI 96720",POINT (-155.08343 19.72018),19.72018,-155.08343,1,0.9999999999999994,0,1,0,1,0,0,,11.952380952380953
588,Big Island Coffee Roasters,"161193 Uhini Ana Rd Mountain View, HI 96771",POINT (-155.086372457672 19.5474155146485),19.5474155146485,-155.086372457672,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
589,Ricos Tacos,"Hilo, HI 96720",POINT (-155.2227874111058 19.67305280935429),19.673052809354292,-155.2227874111058,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
590,The Honey Hut,"Honomu, HI 96728",POINT (-155.1124031536816 19.86954583430312),19.869545834303118,-155.1124031536816,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
591,Singing Bridge,"Hwy 19 Hilo, HI 96720",POINT (-155.08743926265 19.7282807795582),19.7282807795582,-155.08743926265,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
592,Lava Thai Food,"Keaau, HI 96749",POINT (-155.0371911662428 19.61556578077645),19.615565780776446,-155.03719116624282,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
593,Tilt Prince Kuhio,"111 E Puainako St Hilo, HI 96720",POINT (-155.063968 19.696929),19.696929,-155.063968,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
594,L&L Hawaiian Barbecue,"15-2714 Pahoa Village Rd Ste C-1 Pahoa, HI 96778",POINT (-154.9566039047051 19.50298657741894),19.502986577418937,-154.9566039047051,1,0.9999999999999994,0,1,0,1,0,0,,11.952380952380953
595,Da Beans Green,"17-937 Volcano Rd Mountain View, HI 96771",POINT (-155.13381 19.52819),19.52819,-155.13381,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
596,University Heights Park,"350 Kalili St Hilo, HI 96720",POINT (-155.0667160437154 19.70554029675515),19.70554029675515,-155.06671604371545,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
597,McDonald's,"325 E Makaala St Hilo, HI 96720",POINT (-155.06195 19.69997),19.69997,-155.06195,1,0.9999999999999994,0,1,0,1,0,0,,11.952380952380953
598,Center Plate,"2450 Kekuanaoa St Hilo, HI 96720",POINT (-155.039638 19.714613),19.714613,-155.039638,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
599,Kalo Bombs Hawaii,"15-2874 Pahoa Village Rd Pāhoa, HI 96778",POINT (-154.94828 19.49462),19.49462,-154.94828,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
600,Pudgee Panda,"15-2714 Pahoa Village Rd Pāhoa, HI 96778",POINT (-154.9563303669616 19.50253116053426),19.502531160534264,-154.95633036696162,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
601,Hilo Breakwater,"1017 Kalanianaole Ave Hilo, HI 96720",POINT (-155.051446929574 19.7327764094219),19.7327764094219,-155.051446929574,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
602,Mo’oheau Park,"231 Kamehameha Ave Hilo, HI 96720",POINT (-155.08423325082 19.7239427292272),19.7239427292272,-155.08423325082,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
603,Smokin Okies BBQ,"Pāhoa, HI 96778",POINT (-154.89306 19.55585),19.55585,-154.89306,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
604,Naniloa Golf Course Driving Range,"120 Banyan Dr Hilo, HI 96720",POINT (-155.064653 19.722771),19.722771,-155.064653,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
605,Club Rose,"200 Kanoelehua Ave Hilo, HI 96720",POINT (-155.06459 19.72036),19.72036,-155.06459,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
606,Herbert C. Shipman Park,"Highway 11 Keaau, HI 96749",POINT (-155.042753219604 19.622094296274),19.622094296274,-155.042753219604,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
607,Greenwell Farms,"81-6581 Mamalahoa Hwy Kealakekua, HI 96750",POINT (-155.9208118160858 19.51083442147951),19.510834421479508,-155.9208118160858,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
608,Aloha Adventures,"1531-1637 Puia Rd Hilo, HI 96720",POINT (-155.1183804 19.76511007218574),19.76511007218574,-155.1183804,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
609,Kaiwiki park,"2391 Kaiwiki Rd Hilo, HI 96720",POINT (-155.13992 19.754199),19.754199,-155.13992,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
610,Starbucks,"391 Makaala St Target Hilo, HI 96720",POINT (-155.0602293 19.70092681),19.70092681,-155.0602293,1,0.9999999999999994,0,1,0,1,0,0,,11.952380952380953
611,Taco Bell,"326 Kilauea Ave. Hilo, HI 96720",POINT (-155.083997 19.720742),19.720742,-155.083997,1,0.9999999999999994,0,1,0,1,0,0,,11.952380952380953
612,Hilo Grinds,"1990 Kinoole St Ste 103 Hilo, HI 96720",POINT (-155.070508673188 19.69050904942358),19.69050904942358,-155.07050867318796,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
613,"Paradise Meadows, South Point Road","93-2199 S Point Rd Naalehu, HI 96772",POINT (-155.662554 19.049458),19.049458,-155.662554,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
614,Amigos Cantina,"250 Keawe St Ste C Hilo, HI 96720",POINT (-155.0867954 19.7237878),19.7237878,-155.0867954,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
615,Huaka'i Guide Services,"Hilo, HI 96720",POINT (-155.0868193 19.7241106),19.7241106,-155.0868193,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
616,The Pahoa Village Museum,"15-2931 Pahoa Village Rd Pahoa, HI 96778",POINT (-154.94566 19.49416),19.49416,-154.94566,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
617,Pinky's Beach,"45 Silverton Camp Mill Rd Papaikou, HI 96781",POINT (-155.09056 19.78131),19.78131,-155.09056,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
618,Pahoa Lava Zone Museum,"15-2959 Pahoa Village Rd Pāhoa, HI 96778",POINT (-154.9449 19.49416),19.49416,-154.9449,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
619,Domino's Pizza,"15-2714 Pahoa Village Rd L-1 Puna Kai Shopping Center Pāhoa, HI 96778",POINT (-154.95626 19.50254),19.50254,-154.95626,1,0.9999999999999994,0,1,0,1,0,0,,11.952380952380953
620,Subway,"15-2668 Keaau-pahoa Rd Pahoa, HI 96778",POINT (-154.957179086623 19.5050871772856),19.5050871772856,-154.957179086623,1,0.9999999999999994,0,1,0,1,0,0,,11.952380952380953
621,Coffee Cove,"11 Silva St Hilo, HI 96720",POINT (-155.0540010145353 19.7272539878404),19.727253987840395,-155.05400101453534,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
622,Pizza Hut,"605 Laukapu St Ste 103 Hilo, HI 96720",POINT (-155.0668 19.71194),19.71194,-155.0668,1,0.9999999999999994,0,1,0,1,0,0,,11.952380952380953
623,Minit Stop,"16-119 Orchid Land Dr Keaau, HI 96749",POINT (-154.99342 19.55906),19.55906,-154.99342,1,0.9999999999999994,0,1,0,1,0,0,,11.952380952380953
624,Cupcakes by Coley,"Pahoa, HI 96778",POINT (-154.953410955654 19.5045274388715),19.5045274388715,-154.953410955654,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
625,Cajun Hideaway,"15-3033 Kauhale Rd Pahoa, HI 96778",POINT (-154.9459974 19.4936282),19.4936282,-154.9459974,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
626,Kupahua Adventures,"Pahoa, HI 96778",POINT (-154.91085 19.53879),19.53879,-154.91085,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
627,Akamai Adventure Tours & Travel,"Volcano, HI 96785",POINT (-155.23456 19.42714),19.42714,-155.23456,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
628,Hawaii island bonsai,"11-2861 Lehua St Mountain View, HI 96771",POINT (-155.067608048922 19.493753626482),19.493753626482,-155.067608048922,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
629,Hawaiian Paradise Park,"15-1570 Maku'u Dr Keaau, HI 96749",POINT (-155.040573496513 19.6230773657877),19.6230773657877,-155.040573496513,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
630,Hawaii Forest & Trail,"73-5593 Olowalu St Bldg A Kailua-Kona, HI 96740",POINT (-156.0188924 19.6914326),19.6914326,-156.0188924,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
631,Burger King,"15-1450 Kahakai Blvd Pahoa, HI 96778",POINT (-154.955040961503 19.504168341273),19.504168341273,-154.955040961503,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
632,Pohoiki,"Pāhoa, HI 96778",POINT (-154.949111938477 19.49534034729),19.49534034729,-154.949111938477,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
633,Bongo Bens,"Pahoa, HI 96778",POINT (-154.94912 19.49535),19.49535,-154.94912,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
634,Under The Bodhi Tree,"15-2714 Pahoa Village Rd D1 Pāhoa, HI 96778",POINT (-154.9556714 19.50285680011814),19.50285680011814,-154.9556714,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
635,Pizza Hut,"15-2714 Pahoa Village Rd Bldg D Unit 4 Pahoa, HI 96778",POINT (-154.9565143386574 19.5028851547642),19.502885154764204,-154.95651433865743,1,0.9999999999999994,0,1,0,1,0,0,,11.952380952380953
636,McDonald's,"15-2714 Pahoa Village Rd Pāhoa, HI 96778",POINT (-154.9556533731246 19.50287415447641),19.502874154476412,-154.95565337312456,1,0.9999999999999994,0,1,0,1,0,0,,11.952380952380953
637,Plates Of Aloha,"65-1214 Lindsay Rd Waimea, HI 96743",POINT (-155.6694085 20.0215814),20.0215814,-155.6694085,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
638,Big Island Tea,"18-2465 N Glenwood Rd Mountain View, HI 96771",POINT (-155.17742 19.50464),19.50464,-155.17742,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
639,Dj's Pizza and Wings,"15-2945 Pahoa Village Rd Pāhoa, HI 96778",POINT (-154.945297 19.494094),19.494094,-154.945297,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
640,College Hall B,Hilo,POINT (-155.0798863 19.7032682),19.7032682,-155.0798863,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
641,Kealoha Beach Park,"1701 Kalanianaole Ave Hilo, HI 96720",POINT (-155.033601628064 19.7351520340121),19.7351520340121,-155.033601628064,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
642,Liko Lehua Cafe,"177 Kaumana Dr Hilo, HI 96720",POINT (-155.10633 19.71326),19.71326,-155.10633,0,0.9999999999999994,0,1,0,1,0,0,,6.9523809523809526
643,Shell,"394 Kamehameha Avenue, Hilo",POINT (-155.0840452 19.723121),19.723121,-155.0840452,0,0.013041945717307013,0,1,0,1,0,1,,9.179708612383973
644,Texaco,"2188 Kinoole Street, Hilo",POINT (-155.069289 19.684955),19.684955,-155.069289,0,0.0003524850193866758,0,1,0,1,0,1,,9.405114389781293
